Episode,Reward,Average_Reward,Episode_Length
6335,-110.0,-83.0,0.005
6336,-149.0,-83.0,0.005
6337,-144.0,-83.0,0.005
6338,-146.0,-83.0,0.005
6339,-144.0,-83.0,0.005
6340,-143.0,-83.0,0.005
6341,-153.0,-83.0,0.005
6342,-139.0,-83.0,0.005
6343,-115.0,-83.0,0.005
6344,-115.0,-83.0,0.005
6345,-112.0,-83.0,0.005
6346,-137.0,-83.0,0.005
6347,-140.0,-83.0,0.005
6348,-153.0,-83.0,0.005
6349,-153.0,-83.0,0.005
6350,-138.0,-83.0,0.005
6351,-137.0,-83.0,0.005
6352,-146.0,-83.0,0.005
6353,-148.0,-83.0,0.005
6354,-112.0,-83.0,0.005
6355,-115.0,-83.0,0.005
6356,-140.0,-83.0,0.005
6357,-135.0,-83.0,0.005
6358,-146.0,-83.0,0.005
6359,-150.0,-83.0,0.005
6360,-135.0,-83.0,0.005
6361,-85.0,-83.0,0.005
6362,-156.0,-83.0,0.005
6363,-141.0,-83.0,0.005
6364,-135.0,-83.0,0.005
6365,-138.0,-83.0,0.005
6366,-150.0,-83.0,0.005
6367,-146.0,-83.0,0.005
6368,-153.0,-83.0,0.005
6369,-114.0,-83.0,0.005
6370,-151.0,-83.0,0.005
6371,-149.0,-83.0,0.005
6372,-111.0,-83.0,0.005
6373,-138.0,-83.0,0.005
6374,-112.0,-83.0,0.005
6375,-112.0,-83.0,0.005
6376,-115.0,-83.0,0.005
6377,-112.0,-83.0,0.005
6378,-146.0,-83.0,0.005
6379,-138.0,-83.0,0.005
6380,-145.0,-83.0,0.005
6381,-114.0,-83.0,0.005
6382,-131.0,-83.0,0.005
6383,-145.0,-83.0,0.005
6384,-138.0,-83.0,0.005
6385,-149.0,-83.0,0.005
6386,-112.0,-83.0,0.005
6387,-114.0,-83.0,0.005
6388,-139.0,-83.0,0.005
6389,-153.0,-83.0,0.005
6390,-145.0,-83.0,0.005
6391,-111.0,-83.0,0.005
6392,-140.0,-83.0,0.005
6393,-112.0,-83.0,0.005
6394,-116.0,-83.0,0.005
6395,-139.0,-83.0,0.005
6396,-112.0,-83.0,0.005
6397,-111.0,-83.0,0.005
6398,-140.0,-83.0,0.005
6399,-150.0,-83.0,0.005
6400,-139.0,-83.0,0.005
6401,-141.0,-83.0,0.005
6402,-141.0,-83.0,0.005
6403,-138.0,-83.0,0.005
6404,-116.0,-83.0,0.005
6405,-154.0,-83.0,0.005
6406,-137.0,-83.0,0.005
6407,-139.0,-83.0,0.005
6408,-142.0,-83.0,0.005
6409,-137.0,-83.0,0.005
6410,-147.0,-83.0,0.005
6411,-145.0,-83.0,0.005
6412,-148.0,-83.0,0.005
6413,-116.0,-83.0,0.005
6414,-114.0,-83.0,0.005
6415,-141.0,-83.0,0.005
6416,-139.0,-83.0,0.005
6417,-142.0,-83.0,0.005
6418,-129.0,-83.0,0.005
6419,-152.0,-83.0,0.005
6420,-140.0,-83.0,0.005
6421,-114.0,-83.0,0.005
6422,-111.0,-83.0,0.005
6423,-138.0,-83.0,0.005
6424,-153.0,-83.0,0.005
6425,-139.0,-83.0,0.005
6426,-144.0,-83.0,0.005
6427,-151.0,-83.0,0.005
6428,-140.0,-83.0,0.005
6429,-140.0,-83.0,0.005
6430,-136.0,-83.0,0.005
6431,-152.0,-83.0,0.005
6432,-146.0,-83.0,0.005
6433,-149.0,-83.0,0.005
6434,-86.0,-83.0,0.005
6435,-145.0,-83.0,0.005
6436,-145.0,-83.0,0.005
6437,-137.0,-83.0,0.005
6438,-138.0,-83.0,0.005
6439,-114.0,-83.0,0.005
6440,-139.0,-83.0,0.005
6441,-153.0,-83.0,0.005
6442,-154.0,-83.0,0.005
6443,-142.0,-83.0,0.005
6444,-140.0,-83.0,0.005
6445,-113.0,-83.0,0.005
6446,-140.0,-83.0,0.005
6447,-139.0,-83.0,0.005
6448,-111.0,-83.0,0.005
6449,-137.0,-83.0,0.005
6450,-147.0,-83.0,0.005
6451,-117.0,-83.0,0.005
6452,-140.0,-83.0,0.005
6453,-146.0,-83.0,0.005
6454,-164.0,-83.0,0.005
6455,-152.0,-83.0,0.005
6456,-160.0,-83.0,0.005
6457,-150.0,-83.0,0.005
6458,-138.0,-83.0,0.005
6459,-149.0,-83.0,0.005
6460,-135.0,-83.0,0.005
6461,-131.0,-83.0,0.005
6462,-135.0,-83.0,0.005
6463,-112.0,-83.0,0.005
6464,-137.0,-83.0,0.005
6465,-140.0,-83.0,0.005
6466,-113.0,-83.0,0.005
6467,-154.0,-83.0,0.005
6468,-150.0,-83.0,0.005
6469,-114.0,-83.0,0.005
6470,-111.0,-83.0,0.005
6471,-112.0,-83.0,0.005
6472,-142.0,-83.0,0.005
6473,-140.0,-83.0,0.005
6474,-138.0,-83.0,0.005
6475,-111.0,-83.0,0.005
6476,-151.0,-83.0,0.005
6477,-137.0,-83.0,0.005
6478,-136.0,-83.0,0.005
6479,-111.0,-83.0,0.005
6480,-137.0,-83.0,0.005
6481,-117.0,-83.0,0.005
6482,-143.0,-83.0,0.005
6483,-138.0,-83.0,0.005
6484,-145.0,-83.0,0.005
6485,-113.0,-83.0,0.005
6486,-144.0,-83.0,0.005
6487,-141.0,-83.0,0.005
6488,-114.0,-83.0,0.005
6489,-151.0,-83.0,0.005
6490,-134.0,-83.0,0.005
6491,-112.0,-83.0,0.005
6492,-112.0,-83.0,0.005
6493,-151.0,-83.0,0.005
6494,-147.0,-83.0,0.005
6495,-113.0,-83.0,0.005
6496,-163.0,-83.0,0.005
6497,-144.0,-83.0,0.005
6498,-145.0,-83.0,0.005
6499,-113.0,-83.0,0.005
6500,-135.0,-83.0,0.005
6501,-113.0,-83.0,0.005
6502,-112.0,-83.0,0.005
6503,-146.0,-83.0,0.005
6504,-111.0,-83.0,0.005
6505,-143.0,-83.0,0.005
6506,-136.0,-83.0,0.005
6507,-111.0,-83.0,0.005
6508,-111.0,-83.0,0.005
6509,-116.0,-83.0,0.005
6510,-112.0,-83.0,0.005
6511,-136.0,-83.0,0.005
6512,-85.0,-83.0,0.005
6513,-111.0,-83.0,0.005
6514,-86.0,-83.0,0.005
6515,-136.0,-83.0,0.005
6516,-151.0,-83.0,0.005
6517,-154.0,-83.0,0.005
6518,-140.0,-83.0,0.005
6519,-149.0,-83.0,0.005
6520,-112.0,-83.0,0.005
6521,-142.0,-83.0,0.005
6522,-112.0,-83.0,0.005
6523,-110.0,-83.0,0.005
6524,-146.0,-83.0,0.005
6525,-154.0,-83.0,0.005
6526,-153.0,-83.0,0.005
6527,-112.0,-83.0,0.005
6528,-132.0,-83.0,0.005
6529,-111.0,-83.0,0.005
6530,-146.0,-83.0,0.005
6531,-113.0,-83.0,0.005
6532,-137.0,-83.0,0.005
6533,-156.0,-83.0,0.005
6534,-112.0,-83.0,0.005
6535,-138.0,-83.0,0.005
6536,-112.0,-83.0,0.005
6537,-136.0,-83.0,0.005
6538,-114.0,-83.0,0.005
6539,-112.0,-83.0,0.005
6540,-152.0,-83.0,0.005
6541,-131.0,-83.0,0.005
6542,-146.0,-83.0,0.005
6543,-85.0,-83.0,0.005
6544,-111.0,-83.0,0.005
6545,-132.0,-83.0,0.005
6546,-111.0,-83.0,0.005
6547,-137.0,-83.0,0.005
6548,-113.0,-83.0,0.005
6549,-148.0,-83.0,0.005
6550,-112.0,-83.0,0.005
6551,-139.0,-83.0,0.005
6552,-115.0,-83.0,0.005
6553,-135.0,-83.0,0.005
6554,-136.0,-83.0,0.005
6555,-112.0,-83.0,0.005
6556,-142.0,-83.0,0.005
6557,-110.0,-83.0,0.005
6558,-138.0,-83.0,0.005
6559,-112.0,-83.0,0.005
6560,-146.0,-83.0,0.005
6561,-147.0,-83.0,0.005
6562,-131.0,-83.0,0.005
6563,-135.0,-83.0,0.005
6564,-85.0,-83.0,0.005
6565,-147.0,-83.0,0.005
6566,-111.0,-83.0,0.005
6567,-112.0,-83.0,0.005
6568,-147.0,-83.0,0.005
6569,-152.0,-83.0,0.005
6570,-92.0,-83.0,0.005
6571,-133.0,-83.0,0.005
6572,-148.0,-83.0,0.005
6573,-111.0,-83.0,0.005
6574,-146.0,-83.0,0.005
6575,-112.0,-83.0,0.005
6576,-111.0,-83.0,0.005
6577,-157.0,-83.0,0.005
6578,-145.0,-83.0,0.005
6579,-147.0,-83.0,0.005
6580,-114.0,-83.0,0.005
6581,-135.0,-83.0,0.005
6582,-112.0,-83.0,0.005
6583,-144.0,-83.0,0.005
6584,-111.0,-83.0,0.005
6585,-138.0,-83.0,0.005
6586,-141.0,-83.0,0.005
6587,-143.0,-83.0,0.005
6588,-148.0,-83.0,0.005
6589,-110.0,-83.0,0.005
6590,-150.0,-83.0,0.005
6591,-111.0,-83.0,0.005
6592,-143.0,-83.0,0.005
6593,-142.0,-83.0,0.005
6594,-111.0,-83.0,0.005
6595,-135.0,-83.0,0.005
6596,-147.0,-83.0,0.005
6597,-144.0,-83.0,0.005
6598,-136.0,-83.0,0.005
6599,-139.0,-83.0,0.005
6600,-130.0,-83.0,0.005
6601,-113.0,-83.0,0.005
6602,-146.0,-83.0,0.005
6603,-129.0,-83.0,0.005
6604,-154.0,-83.0,0.005
6605,-152.0,-83.0,0.005
6606,-132.0,-83.0,0.005
6607,-110.0,-83.0,0.005
6608,-144.0,-83.0,0.005
6609,-136.0,-83.0,0.005
6610,-112.0,-83.0,0.005
6611,-113.0,-83.0,0.005
6612,-127.0,-83.0,0.005
6613,-135.0,-83.0,0.005
6614,-112.0,-83.0,0.005
6615,-142.0,-83.0,0.005
6616,-150.0,-83.0,0.005
6617,-111.0,-83.0,0.005
6618,-149.0,-83.0,0.005
6619,-114.0,-83.0,0.005
6620,-114.0,-83.0,0.005
6621,-112.0,-83.0,0.005
6622,-135.0,-83.0,0.005
6623,-112.0,-83.0,0.005
6624,-114.0,-83.0,0.005
6625,-113.0,-83.0,0.005
6626,-148.0,-83.0,0.005
6627,-112.0,-83.0,0.005
6628,-150.0,-83.0,0.005
6629,-142.0,-83.0,0.005
6630,-144.0,-83.0,0.005
6631,-142.0,-83.0,0.005
6632,-136.0,-83.0,0.005
6633,-135.0,-83.0,0.005
6634,-135.0,-83.0,0.005
6635,-112.0,-83.0,0.005
6636,-148.0,-83.0,0.005
6637,-112.0,-83.0,0.005
6638,-111.0,-83.0,0.005
6639,-112.0,-83.0,0.005
6640,-153.0,-83.0,0.005
6641,-134.0,-83.0,0.005
6642,-151.0,-83.0,0.005
6643,-111.0,-83.0,0.005
6644,-111.0,-83.0,0.005
6645,-136.0,-83.0,0.005
6646,-133.0,-83.0,0.005
6647,-147.0,-83.0,0.005
6648,-135.0,-83.0,0.005
6649,-151.0,-83.0,0.005
6650,-134.0,-83.0,0.005
6651,-111.0,-83.0,0.005
6652,-142.0,-83.0,0.005
6653,-139.0,-83.0,0.005
6654,-165.0,-83.0,0.005
6655,-136.0,-83.0,0.005
6656,-135.0,-83.0,0.005
6657,-153.0,-83.0,0.005
6658,-113.0,-83.0,0.005
6659,-146.0,-83.0,0.005
6660,-146.0,-83.0,0.005
6661,-162.0,-83.0,0.005
6662,-111.0,-83.0,0.005
6663,-112.0,-83.0,0.005
6664,-153.0,-83.0,0.005
6665,-145.0,-83.0,0.005
6666,-142.0,-83.0,0.005
6667,-129.0,-83.0,0.005
6668,-113.0,-83.0,0.005
6669,-135.0,-83.0,0.005
6670,-111.0,-83.0,0.005
6671,-111.0,-83.0,0.005
6672,-87.0,-83.0,0.005
6673,-111.0,-83.0,0.005
6674,-153.0,-83.0,0.005
6675,-136.0,-83.0,0.005
6676,-135.0,-83.0,0.005
6677,-110.0,-83.0,0.005
6678,-135.0,-83.0,0.005
6679,-110.0,-83.0,0.005
6680,-112.0,-83.0,0.005
6681,-141.0,-83.0,0.005
6682,-112.0,-83.0,0.005
6683,-154.0,-83.0,0.005
6684,-143.0,-83.0,0.005
6685,-136.0,-83.0,0.005
6686,-111.0,-83.0,0.005
6687,-149.0,-83.0,0.005
6688,-146.0,-83.0,0.005
6689,-145.0,-83.0,0.005
6690,-86.0,-83.0,0.005
6691,-152.0,-83.0,0.005
6692,-136.0,-83.0,0.005
6693,-135.0,-83.0,0.005
6694,-111.0,-83.0,0.005
6695,-112.0,-83.0,0.005
6696,-138.0,-83.0,0.005
6697,-112.0,-83.0,0.005
6698,-112.0,-83.0,0.005
6699,-112.0,-83.0,0.005
6700,-136.0,-83.0,0.005
6701,-136.0,-83.0,0.005
6702,-143.0,-83.0,0.005
6703,-138.0,-83.0,0.005
6704,-137.0,-83.0,0.005
6705,-114.0,-83.0,0.005
6706,-130.0,-83.0,0.005
6707,-86.0,-83.0,0.005
6708,-141.0,-83.0,0.005
6709,-151.0,-83.0,0.005
6710,-135.0,-83.0,0.005
6711,-112.0,-83.0,0.005
6712,-136.0,-83.0,0.005
6713,-112.0,-83.0,0.005
6714,-134.0,-83.0,0.005
6715,-136.0,-83.0,0.005
6716,-150.0,-83.0,0.005
6717,-138.0,-83.0,0.005
6718,-152.0,-83.0,0.005
6719,-111.0,-83.0,0.005
6720,-135.0,-83.0,0.005
6721,-111.0,-83.0,0.005
6722,-151.0,-83.0,0.005
6723,-114.0,-83.0,0.005
6724,-134.0,-83.0,0.005
6725,-85.0,-83.0,0.005
6726,-135.0,-83.0,0.005
6727,-111.0,-83.0,0.005
6728,-110.0,-83.0,0.005
6729,-149.0,-83.0,0.005
6730,-134.0,-83.0,0.005
6731,-135.0,-83.0,0.005
6732,-146.0,-83.0,0.005
6733,-148.0,-83.0,0.005
6734,-112.0,-83.0,0.005
6735,-113.0,-83.0,0.005
6736,-142.0,-83.0,0.005
6737,-148.0,-83.0,0.005
6738,-111.0,-83.0,0.005
6739,-112.0,-83.0,0.005
6740,-85.0,-83.0,0.005
6741,-151.0,-83.0,0.005
6742,-135.0,-83.0,0.005
6743,-144.0,-83.0,0.005
6744,-149.0,-83.0,0.005
6745,-136.0,-83.0,0.005
6746,-111.0,-83.0,0.005
6747,-113.0,-83.0,0.005
6748,-150.0,-83.0,0.005
6749,-87.0,-83.0,0.005
6750,-110.0,-83.0,0.005
6751,-134.0,-83.0,0.005
6752,-136.0,-83.0,0.005
6753,-129.0,-83.0,0.005
6754,-114.0,-83.0,0.005
6755,-149.0,-83.0,0.005
6756,-110.0,-83.0,0.005
6757,-136.0,-83.0,0.005
6758,-131.0,-83.0,0.005
6759,-111.0,-83.0,0.005
6760,-146.0,-83.0,0.005
6761,-144.0,-83.0,0.005
6762,-114.0,-83.0,0.005
6763,-111.0,-83.0,0.005
6764,-140.0,-83.0,0.005
6765,-135.0,-83.0,0.005
6766,-135.0,-83.0,0.005
6767,-135.0,-83.0,0.005
6768,-135.0,-83.0,0.005
6769,-113.0,-83.0,0.005
6770,-111.0,-83.0,0.005
6771,-136.0,-83.0,0.005
6772,-142.0,-83.0,0.005
6773,-164.0,-83.0,0.005
6774,-153.0,-83.0,0.005
6775,-136.0,-83.0,0.005
6776,-110.0,-83.0,0.005
6777,-112.0,-83.0,0.005
6778,-142.0,-83.0,0.005
6779,-133.0,-83.0,0.005
6780,-147.0,-83.0,0.005
6781,-111.0,-83.0,0.005
6782,-137.0,-83.0,0.005
6783,-146.0,-83.0,0.005
6784,-112.0,-83.0,0.005
6785,-111.0,-83.0,0.005
6786,-136.0,-83.0,0.005
6787,-140.0,-83.0,0.005
6788,-150.0,-83.0,0.005
6789,-140.0,-83.0,0.005
6790,-111.0,-83.0,0.005
6791,-143.0,-83.0,0.005
6792,-135.0,-83.0,0.005
6793,-134.0,-83.0,0.005
6794,-135.0,-83.0,0.005
6795,-111.0,-83.0,0.005
6796,-140.0,-83.0,0.005
6797,-138.0,-83.0,0.005
6798,-144.0,-83.0,0.005
6799,-111.0,-83.0,0.005
6800,-131.0,-83.0,0.005
6801,-152.0,-83.0,0.005
6802,-142.0,-83.0,0.005
6803,-145.0,-83.0,0.005
6804,-136.0,-83.0,0.005
6805,-131.0,-83.0,0.005
6806,-112.0,-83.0,0.005
6807,-143.0,-83.0,0.005
6808,-143.0,-83.0,0.005
6809,-139.0,-83.0,0.005
6810,-116.0,-83.0,0.005
6811,-148.0,-83.0,0.005
6812,-138.0,-83.0,0.005
6813,-151.0,-83.0,0.005
6814,-135.0,-83.0,0.005
6815,-151.0,-83.0,0.005
6816,-138.0,-83.0,0.005
6817,-141.0,-83.0,0.005
6818,-150.0,-83.0,0.005
6819,-147.0,-83.0,0.005
6820,-152.0,-83.0,0.005
6821,-112.0,-83.0,0.005
6822,-139.0,-83.0,0.005
6823,-145.0,-83.0,0.005
6824,-150.0,-83.0,0.005
6825,-137.0,-83.0,0.005
6826,-135.0,-83.0,0.005
6827,-146.0,-83.0,0.005
6828,-146.0,-83.0,0.005
6829,-142.0,-83.0,0.005
6830,-141.0,-83.0,0.005
6831,-150.0,-83.0,0.005
6832,-140.0,-83.0,0.005
6833,-138.0,-83.0,0.005
6834,-132.0,-83.0,0.005
6835,-139.0,-83.0,0.005
6836,-146.0,-83.0,0.005
6837,-154.0,-83.0,0.005
6838,-136.0,-83.0,0.005
6839,-152.0,-83.0,0.005
6840,-153.0,-83.0,0.005
6841,-136.0,-83.0,0.005
6842,-117.0,-83.0,0.005
6843,-110.0,-83.0,0.005
6844,-134.0,-83.0,0.005
6845,-114.0,-83.0,0.005
6846,-112.0,-83.0,0.005
6847,-142.0,-83.0,0.005
6848,-137.0,-83.0,0.005
6849,-129.0,-83.0,0.005
6850,-135.0,-83.0,0.005
6851,-137.0,-83.0,0.005
6852,-111.0,-83.0,0.005
6853,-146.0,-83.0,0.005
6854,-140.0,-83.0,0.005
6855,-140.0,-83.0,0.005
6856,-86.0,-83.0,0.005
6857,-144.0,-83.0,0.005
6858,-153.0,-83.0,0.005
6859,-133.0,-83.0,0.005
6860,-140.0,-83.0,0.005
6861,-135.0,-83.0,0.005
6862,-134.0,-83.0,0.005
6863,-111.0,-83.0,0.005
6864,-144.0,-83.0,0.005
6865,-112.0,-83.0,0.005
6866,-149.0,-83.0,0.005
6867,-146.0,-83.0,0.005
6868,-134.0,-83.0,0.005
6869,-142.0,-83.0,0.005
6870,-111.0,-83.0,0.005
6871,-135.0,-83.0,0.005
6872,-111.0,-83.0,0.005
6873,-113.0,-83.0,0.005
6874,-135.0,-83.0,0.005
6875,-139.0,-83.0,0.005
6876,-132.0,-83.0,0.005
6877,-144.0,-83.0,0.005
6878,-152.0,-83.0,0.005
6879,-142.0,-83.0,0.005
6880,-139.0,-83.0,0.005
6881,-142.0,-83.0,0.005
6882,-132.0,-83.0,0.005
6883,-85.0,-83.0,0.005
6884,-146.0,-83.0,0.005
6885,-142.0,-83.0,0.005
6886,-139.0,-83.0,0.005
6887,-146.0,-83.0,0.005
6888,-136.0,-83.0,0.005
6889,-142.0,-83.0,0.005
6890,-137.0,-83.0,0.005
6891,-141.0,-83.0,0.005
6892,-147.0,-83.0,0.005
6893,-146.0,-83.0,0.005
6894,-153.0,-83.0,0.005
6895,-135.0,-83.0,0.005
6896,-151.0,-83.0,0.005
6897,-134.0,-83.0,0.005
6898,-140.0,-83.0,0.005
6899,-151.0,-83.0,0.005
6900,-135.0,-83.0,0.005
6901,-135.0,-83.0,0.005
6902,-153.0,-83.0,0.005
6903,-109.0,-83.0,0.005
6904,-114.0,-83.0,0.005
6905,-136.0,-83.0,0.005
6906,-134.0,-83.0,0.005
6907,-139.0,-83.0,0.005
6908,-154.0,-83.0,0.005
6909,-138.0,-83.0,0.005
6910,-115.0,-83.0,0.005
6911,-141.0,-83.0,0.005
6912,-155.0,-83.0,0.005
6913,-139.0,-83.0,0.005
6914,-135.0,-83.0,0.005
6915,-131.0,-83.0,0.005
6916,-114.0,-83.0,0.005
6917,-113.0,-83.0,0.005
6918,-113.0,-83.0,0.005
6919,-140.0,-83.0,0.005
6920,-145.0,-83.0,0.005
6921,-111.0,-83.0,0.005
6922,-142.0,-83.0,0.005
6923,-87.0,-83.0,0.005
6924,-141.0,-83.0,0.005
6925,-153.0,-83.0,0.005
6926,-146.0,-83.0,0.005
6927,-137.0,-83.0,0.005
6928,-137.0,-83.0,0.005
6929,-143.0,-83.0,0.005
6930,-148.0,-83.0,0.005
6931,-138.0,-83.0,0.005
6932,-115.0,-83.0,0.005
6933,-143.0,-83.0,0.005
6934,-112.0,-83.0,0.005
6935,-111.0,-83.0,0.005
6936,-137.0,-83.0,0.005
6937,-111.0,-83.0,0.005
6938,-140.0,-83.0,0.005
6939,-138.0,-83.0,0.005
6940,-146.0,-83.0,0.005
6941,-154.0,-83.0,0.005
6942,-143.0,-83.0,0.005
6943,-114.0,-83.0,0.005
6944,-85.0,-83.0,0.005
6945,-135.0,-83.0,0.005
6946,-112.0,-83.0,0.005
6947,-136.0,-83.0,0.005
6948,-138.0,-83.0,0.005
6949,-130.0,-83.0,0.005
6950,-113.0,-83.0,0.005
6951,-144.0,-83.0,0.005
6952,-155.0,-83.0,0.005
6953,-142.0,-83.0,0.005
6954,-141.0,-83.0,0.005
6955,-145.0,-83.0,0.005
6956,-141.0,-83.0,0.005
6957,-153.0,-83.0,0.005
6958,-116.0,-83.0,0.005
6959,-139.0,-83.0,0.005
6960,-143.0,-83.0,0.005
6961,-135.0,-83.0,0.005
6962,-136.0,-83.0,0.005
6963,-136.0,-83.0,0.005
6964,-152.0,-83.0,0.005
6965,-145.0,-83.0,0.005
6966,-111.0,-83.0,0.005
6967,-145.0,-83.0,0.005
6968,-138.0,-83.0,0.005
6969,-137.0,-83.0,0.005
6970,-142.0,-83.0,0.005
6971,-154.0,-83.0,0.005
6972,-139.0,-83.0,0.005
6973,-142.0,-83.0,0.005
6974,-112.0,-83.0,0.005
6975,-134.0,-83.0,0.005
6976,-112.0,-83.0,0.005
6977,-113.0,-83.0,0.005
6978,-111.0,-83.0,0.005
6979,-145.0,-83.0,0.005
6980,-140.0,-83.0,0.005
6981,-112.0,-83.0,0.005
6982,-153.0,-83.0,0.005
6983,-135.0,-83.0,0.005
6984,-144.0,-83.0,0.005
6985,-137.0,-83.0,0.005
6986,-145.0,-83.0,0.005
6987,-85.0,-83.0,0.005
6988,-140.0,-83.0,0.005
6989,-145.0,-83.0,0.005
6990,-145.0,-83.0,0.005
6991,-138.0,-83.0,0.005
6992,-140.0,-83.0,0.005
6993,-145.0,-83.0,0.005
6994,-111.0,-83.0,0.005
6995,-144.0,-83.0,0.005
6996,-111.0,-83.0,0.005
6997,-143.0,-83.0,0.005
6998,-154.0,-83.0,0.005
6999,-112.0,-83.0,0.005
7000,-140.0,-83.0,0.005
7001,-113.0,-83.0,0.005
7002,-135.0,-83.0,0.005
7003,-127.0,-83.0,0.005
7004,-154.0,-83.0,0.005
7005,-136.0,-83.0,0.005
7006,-111.0,-83.0,0.005
7007,-136.0,-83.0,0.005
7008,-152.0,-83.0,0.005
7009,-145.0,-83.0,0.005
7010,-146.0,-83.0,0.005
7011,-145.0,-83.0,0.005
7012,-135.0,-83.0,0.005
7013,-146.0,-83.0,0.005
7014,-138.0,-83.0,0.005
7015,-135.0,-83.0,0.005
7016,-162.0,-83.0,0.005
7017,-138.0,-83.0,0.005
7018,-112.0,-83.0,0.005
7019,-111.0,-83.0,0.005
7020,-150.0,-83.0,0.005
7021,-148.0,-83.0,0.005
7022,-168.0,-83.0,0.005
7023,-133.0,-83.0,0.005
7024,-136.0,-83.0,0.005
7025,-145.0,-83.0,0.005
7026,-152.0,-83.0,0.005
7027,-142.0,-83.0,0.005
7028,-145.0,-83.0,0.005
7029,-145.0,-83.0,0.005
7030,-112.0,-83.0,0.005
7031,-145.0,-83.0,0.005
7032,-143.0,-83.0,0.005
7033,-86.0,-83.0,0.005
7034,-112.0,-83.0,0.005
7035,-144.0,-83.0,0.005
7036,-150.0,-83.0,0.005
7037,-135.0,-83.0,0.005
7038,-135.0,-83.0,0.005
7039,-136.0,-83.0,0.005
7040,-112.0,-83.0,0.005
7041,-155.0,-83.0,0.005
7042,-137.0,-83.0,0.005
7043,-145.0,-83.0,0.005
7044,-137.0,-83.0,0.005
7045,-135.0,-83.0,0.005
7046,-113.0,-83.0,0.005
7047,-152.0,-83.0,0.005
7048,-136.0,-83.0,0.005
7049,-136.0,-83.0,0.005
7050,-150.0,-83.0,0.005
7051,-133.0,-83.0,0.005
7052,-112.0,-83.0,0.005
7053,-156.0,-83.0,0.005
7054,-144.0,-83.0,0.005
7055,-135.0,-83.0,0.005
7056,-142.0,-83.0,0.005
7057,-137.0,-83.0,0.005
7058,-112.0,-83.0,0.005
7059,-145.0,-83.0,0.005
7060,-114.0,-83.0,0.005
7061,-112.0,-83.0,0.005
7062,-113.0,-83.0,0.005
7063,-114.0,-83.0,0.005
7064,-135.0,-83.0,0.005
7065,-128.0,-83.0,0.005
7066,-135.0,-83.0,0.005
7067,-112.0,-83.0,0.005
7068,-133.0,-83.0,0.005
7069,-153.0,-83.0,0.005
7070,-86.0,-83.0,0.005
7071,-112.0,-83.0,0.005
7072,-144.0,-83.0,0.005
7073,-133.0,-83.0,0.005
7074,-113.0,-83.0,0.005
7075,-135.0,-83.0,0.005
7076,-112.0,-83.0,0.005
7077,-149.0,-83.0,0.005
7078,-112.0,-83.0,0.005
7079,-151.0,-83.0,0.005
7080,-141.0,-83.0,0.005
7081,-111.0,-83.0,0.005
7082,-146.0,-83.0,0.005
7083,-144.0,-83.0,0.005
7084,-145.0,-83.0,0.005
7085,-137.0,-83.0,0.005
7086,-143.0,-83.0,0.005
7087,-112.0,-83.0,0.005
7088,-140.0,-83.0,0.005
7089,-153.0,-83.0,0.005
7090,-110.0,-83.0,0.005
7091,-144.0,-83.0,0.005
7092,-145.0,-83.0,0.005
7093,-112.0,-83.0,0.005
7094,-112.0,-83.0,0.005
7095,-111.0,-83.0,0.005
7096,-135.0,-83.0,0.005
7097,-138.0,-83.0,0.005
7098,-137.0,-83.0,0.005
7099,-113.0,-83.0,0.005
7100,-149.0,-83.0,0.005
7101,-135.0,-83.0,0.005
7102,-112.0,-83.0,0.005
7103,-111.0,-83.0,0.005
7104,-111.0,-83.0,0.005
7105,-146.0,-83.0,0.005
7106,-138.0,-83.0,0.005
7107,-141.0,-83.0,0.005
7108,-141.0,-83.0,0.005
7109,-139.0,-83.0,0.005
7110,-135.0,-83.0,0.005
7111,-137.0,-83.0,0.005
7112,-111.0,-83.0,0.005
7113,-112.0,-83.0,0.005
7114,-134.0,-83.0,0.005
7115,-139.0,-83.0,0.005
7116,-151.0,-83.0,0.005
7117,-145.0,-83.0,0.005
7118,-143.0,-83.0,0.005
7119,-112.0,-83.0,0.005
7120,-134.0,-83.0,0.005
7121,-142.0,-83.0,0.005
7122,-135.0,-83.0,0.005
7123,-136.0,-83.0,0.005
7124,-140.0,-83.0,0.005
7125,-112.0,-83.0,0.005
7126,-147.0,-83.0,0.005
7127,-86.0,-83.0,0.005
7128,-141.0,-83.0,0.005
7129,-112.0,-83.0,0.005
7130,-111.0,-83.0,0.005
7131,-111.0,-83.0,0.005
7132,-143.0,-83.0,0.005
7133,-154.0,-83.0,0.005
7134,-137.0,-83.0,0.005
7135,-154.0,-83.0,0.005
7136,-146.0,-83.0,0.005
7137,-114.0,-83.0,0.005
7138,-115.0,-83.0,0.005
7139,-134.0,-83.0,0.005
7140,-156.0,-83.0,0.005
7141,-137.0,-83.0,0.005
7142,-112.0,-83.0,0.005
7143,-141.0,-83.0,0.005
7144,-143.0,-83.0,0.005
7145,-136.0,-83.0,0.005
7146,-153.0,-83.0,0.005
7147,-110.0,-83.0,0.005
7148,-146.0,-83.0,0.005
7149,-147.0,-83.0,0.005
7150,-135.0,-83.0,0.005
7151,-111.0,-83.0,0.005
7152,-111.0,-83.0,0.005
7153,-139.0,-83.0,0.005
7154,-160.0,-83.0,0.005
7155,-153.0,-83.0,0.005
7156,-136.0,-83.0,0.005
