episode,total_reward,best_reward,agent.epsilon
40070,-87.0,-84.0,0.005
40071,-87.0,-84.0,0.005
40072,-106.0,-84.0,0.005
40073,-144.0,-84.0,0.005
40074,-137.0,-84.0,0.005
40075,-217.0,-84.0,0.005
40076,-105.0,-84.0,0.005
40077,-85.0,-84.0,0.005
40078,-154.0,-84.0,0.005
40079,-161.0,-84.0,0.005
40080,-138.0,-84.0,0.005
40081,-107.0,-84.0,0.005
40082,-86.0,-84.0,0.005
40083,-89.0,-84.0,0.005
40084,-131.0,-84.0,0.005
40085,-106.0,-84.0,0.005
40086,-100.0,-84.0,0.005
40087,-150.0,-84.0,0.005
40088,-106.0,-84.0,0.005
40089,-106.0,-84.0,0.005
40090,-95.0,-84.0,0.005
40091,-107.0,-84.0,0.005
40092,-89.0,-84.0,0.005
40093,-94.0,-84.0,0.005
40094,-87.0,-84.0,0.005
40095,-142.0,-84.0,0.005
40096,-144.0,-84.0,0.005
40097,-136.0,-84.0,0.005
40098,-108.0,-84.0,0.005
40099,-87.0,-84.0,0.005
40100,-106.0,-84.0,0.005
40101,-92.0,-84.0,0.005
40102,-106.0,-84.0,0.005
40103,-87.0,-84.0,0.005
40104,-136.0,-84.0,0.005
40105,-108.0,-84.0,0.005
40106,-94.0,-84.0,0.005
40107,-137.0,-84.0,0.005
40108,-106.0,-84.0,0.005
40109,-87.0,-84.0,0.005
40110,-105.0,-84.0,0.005
40111,-105.0,-84.0,0.005
40112,-152.0,-84.0,0.005
40113,-86.0,-84.0,0.005
40114,-90.0,-84.0,0.005
40115,-145.0,-84.0,0.005
40116,-90.0,-84.0,0.005
40117,-111.0,-84.0,0.005
40118,-95.0,-84.0,0.005
40119,-97.0,-84.0,0.005
40120,-137.0,-84.0,0.005
40121,-160.0,-84.0,0.005
40122,-95.0,-84.0,0.005
40123,-138.0,-84.0,0.005
40124,-87.0,-84.0,0.005
40125,-143.0,-84.0,0.005
40126,-133.0,-84.0,0.005
40127,-91.0,-84.0,0.005
40128,-161.0,-84.0,0.005
40129,-87.0,-84.0,0.005
40130,-138.0,-84.0,0.005
40131,-106.0,-84.0,0.005
40132,-87.0,-84.0,0.005
40133,-138.0,-84.0,0.005
40134,-138.0,-84.0,0.005
40135,-106.0,-84.0,0.005
40136,-152.0,-84.0,0.005
40137,-106.0,-84.0,0.005
40138,-143.0,-84.0,0.005
40139,-85.0,-84.0,0.005
40140,-106.0,-84.0,0.005
40141,-147.0,-84.0,0.005
40142,-105.0,-84.0,0.005
40143,-93.0,-84.0,0.005
40144,-141.0,-84.0,0.005
40145,-97.0,-84.0,0.005
40146,-105.0,-84.0,0.005
40147,-163.0,-84.0,0.005
40148,-85.0,-84.0,0.005
40149,-96.0,-84.0,0.005
40150,-151.0,-84.0,0.005
40151,-100.0,-84.0,0.005
40152,-138.0,-84.0,0.005
40153,-96.0,-84.0,0.005
40154,-106.0,-84.0,0.005
40155,-87.0,-84.0,0.005
40156,-107.0,-84.0,0.005
40157,-138.0,-84.0,0.005
40158,-106.0,-84.0,0.005
40159,-92.0,-84.0,0.005
40160,-107.0,-84.0,0.005
40161,-88.0,-84.0,0.005
40162,-88.0,-84.0,0.005
40163,-152.0,-84.0,0.005
40164,-151.0,-84.0,0.005
40165,-93.0,-84.0,0.005
40166,-139.0,-84.0,0.005
40167,-105.0,-84.0,0.005
40168,-150.0,-84.0,0.005
40169,-89.0,-84.0,0.005
40170,-112.0,-84.0,0.005
40171,-107.0,-84.0,0.005
40172,-142.0,-84.0,0.005
40173,-107.0,-84.0,0.005
40174,-106.0,-84.0,0.005
40175,-106.0,-84.0,0.005
40176,-107.0,-84.0,0.005
40177,-107.0,-84.0,0.005
40178,-87.0,-84.0,0.005
40179,-87.0,-84.0,0.005
40180,-106.0,-84.0,0.005
40181,-95.0,-84.0,0.005
40182,-148.0,-84.0,0.005
40183,-86.0,-84.0,0.005
40184,-107.0,-84.0,0.005
40185,-135.0,-84.0,0.005
40186,-107.0,-84.0,0.005
40187,-88.0,-84.0,0.005
40188,-136.0,-84.0,0.005
40189,-106.0,-84.0,0.005
40190,-136.0,-84.0,0.005
40191,-96.0,-84.0,0.005
40192,-106.0,-84.0,0.005
40193,-167.0,-84.0,0.005
40194,-110.0,-84.0,0.005
40195,-150.0,-84.0,0.005
40196,-88.0,-84.0,0.005
40197,-137.0,-84.0,0.005
40198,-89.0,-84.0,0.005
40199,-107.0,-84.0,0.005
40200,-91.0,-84.0,0.005
40201,-107.0,-84.0,0.005
40202,-155.0,-84.0,0.005
40203,-106.0,-84.0,0.005
40204,-97.0,-84.0,0.005
40205,-137.0,-84.0,0.005
40206,-107.0,-84.0,0.005
40207,-139.0,-84.0,0.005
40208,-88.0,-84.0,0.005
40209,-141.0,-84.0,0.005
40210,-142.0,-84.0,0.005
40211,-143.0,-84.0,0.005
40212,-162.0,-84.0,0.005
40213,-106.0,-84.0,0.005
40214,-152.0,-84.0,0.005
40215,-89.0,-84.0,0.005
40216,-86.0,-84.0,0.005
40217,-93.0,-84.0,0.005
40218,-100.0,-84.0,0.005
40219,-149.0,-84.0,0.005
40220,-149.0,-84.0,0.005
40221,-143.0,-84.0,0.005
40222,-105.0,-84.0,0.005
40223,-89.0,-84.0,0.005
40224,-107.0,-84.0,0.005
40225,-140.0,-84.0,0.005
40226,-136.0,-84.0,0.005
40227,-137.0,-84.0,0.005
40228,-140.0,-84.0,0.005
40229,-95.0,-84.0,0.005
40230,-137.0,-84.0,0.005
40231,-105.0,-84.0,0.005
40232,-90.0,-84.0,0.005
40233,-106.0,-84.0,0.005
40234,-106.0,-84.0,0.005
40235,-106.0,-84.0,0.005
40236,-105.0,-84.0,0.005
40237,-102.0,-84.0,0.005
40238,-140.0,-84.0,0.005
40239,-142.0,-84.0,0.005
40240,-106.0,-84.0,0.005
40241,-140.0,-84.0,0.005
40242,-95.0,-84.0,0.005
40243,-145.0,-84.0,0.005
40244,-105.0,-84.0,0.005
40245,-143.0,-84.0,0.005
40246,-106.0,-84.0,0.005
40247,-92.0,-84.0,0.005
40248,-106.0,-84.0,0.005
40249,-106.0,-84.0,0.005
40250,-159.0,-84.0,0.005
40251,-106.0,-84.0,0.005
40252,-106.0,-84.0,0.005
40253,-107.0,-84.0,0.005
40254,-87.0,-84.0,0.005
40255,-106.0,-84.0,0.005
40256,-151.0,-84.0,0.005
40257,-135.0,-84.0,0.005
40258,-145.0,-84.0,0.005
40259,-135.0,-84.0,0.005
40260,-140.0,-84.0,0.005
40261,-143.0,-84.0,0.005
40262,-138.0,-84.0,0.005
40263,-137.0,-84.0,0.005
40264,-154.0,-84.0,0.005
40265,-93.0,-84.0,0.005
40266,-134.0,-84.0,0.005
40267,-105.0,-84.0,0.005
40268,-103.0,-84.0,0.005
40269,-93.0,-84.0,0.005
40270,-87.0,-84.0,0.005
40271,-107.0,-84.0,0.005
40272,-137.0,-84.0,0.005
40273,-153.0,-84.0,0.005
40274,-105.0,-84.0,0.005
40275,-91.0,-84.0,0.005
40276,-135.0,-84.0,0.005
40277,-154.0,-84.0,0.005
40278,-106.0,-84.0,0.005
40279,-90.0,-84.0,0.005
40280,-87.0,-84.0,0.005
40281,-146.0,-84.0,0.005
40282,-85.0,-84.0,0.005
40283,-106.0,-84.0,0.005
40284,-137.0,-84.0,0.005
40285,-151.0,-84.0,0.005
40286,-94.0,-84.0,0.005
40287,-106.0,-84.0,0.005
40288,-106.0,-84.0,0.005
40289,-106.0,-84.0,0.005
40290,-105.0,-84.0,0.005
40291,-142.0,-84.0,0.005
40292,-87.0,-84.0,0.005
40293,-107.0,-84.0,0.005
40294,-91.0,-84.0,0.005
40295,-143.0,-84.0,0.005
40296,-105.0,-84.0,0.005
40297,-106.0,-84.0,0.005
40298,-105.0,-84.0,0.005
40299,-106.0,-84.0,0.005
40300,-140.0,-84.0,0.005
40301,-107.0,-84.0,0.005
40302,-106.0,-84.0,0.005
40303,-99.0,-84.0,0.005
40304,-136.0,-84.0,0.005
40305,-106.0,-84.0,0.005
40306,-143.0,-84.0,0.005
40307,-107.0,-84.0,0.005
40308,-143.0,-84.0,0.005
40309,-141.0,-84.0,0.005
40310,-98.0,-84.0,0.005
40311,-101.0,-84.0,0.005
40312,-107.0,-84.0,0.005
40313,-93.0,-84.0,0.005
40314,-139.0,-84.0,0.005
40315,-89.0,-84.0,0.005
40316,-144.0,-84.0,0.005
40317,-136.0,-84.0,0.005
40318,-151.0,-84.0,0.005
40319,-141.0,-84.0,0.005
40320,-94.0,-84.0,0.005
40321,-105.0,-84.0,0.005
40322,-106.0,-84.0,0.005
40323,-141.0,-84.0,0.005
40324,-96.0,-84.0,0.005
40325,-90.0,-84.0,0.005
40326,-172.0,-84.0,0.005
40327,-136.0,-84.0,0.005
40328,-105.0,-84.0,0.005
40329,-91.0,-84.0,0.005
40330,-84.0,-84.0,0.005
40331,-138.0,-84.0,0.005
40332,-107.0,-84.0,0.005
40333,-142.0,-84.0,0.005
40334,-151.0,-84.0,0.005
40335,-154.0,-84.0,0.005
40336,-85.0,-84.0,0.005
40337,-93.0,-84.0,0.005
40338,-90.0,-84.0,0.005
40339,-137.0,-84.0,0.005
40340,-106.0,-84.0,0.005
40341,-98.0,-84.0,0.005
40342,-106.0,-84.0,0.005
40343,-86.0,-84.0,0.005
40344,-90.0,-84.0,0.005
40345,-105.0,-84.0,0.005
40346,-102.0,-84.0,0.005
40347,-133.0,-84.0,0.005
40348,-107.0,-84.0,0.005
40349,-142.0,-84.0,0.005
40350,-106.0,-84.0,0.005
40351,-88.0,-84.0,0.005
40352,-89.0,-84.0,0.005
40353,-105.0,-84.0,0.005
40354,-154.0,-84.0,0.005
40355,-93.0,-84.0,0.005
40356,-149.0,-84.0,0.005
40357,-134.0,-84.0,0.005
40358,-151.0,-84.0,0.005
40359,-91.0,-84.0,0.005
40360,-140.0,-84.0,0.005
40361,-138.0,-84.0,0.005
40362,-153.0,-84.0,0.005
40363,-87.0,-84.0,0.005
40364,-150.0,-84.0,0.005
40365,-135.0,-84.0,0.005
40366,-94.0,-84.0,0.005
40367,-159.0,-84.0,0.005
40368,-87.0,-84.0,0.005
40369,-160.0,-84.0,0.005
40370,-140.0,-84.0,0.005
40371,-105.0,-84.0,0.005
40372,-106.0,-84.0,0.005
40373,-115.0,-84.0,0.005
40374,-96.0,-84.0,0.005
40375,-140.0,-84.0,0.005
40376,-140.0,-84.0,0.005
40377,-140.0,-84.0,0.005
40378,-105.0,-84.0,0.005
40379,-108.0,-84.0,0.005
40380,-91.0,-84.0,0.005
40381,-106.0,-84.0,0.005
40382,-133.0,-84.0,0.005
40383,-140.0,-84.0,0.005
40384,-150.0,-84.0,0.005
40385,-105.0,-84.0,0.005
40386,-138.0,-84.0,0.005
40387,-141.0,-84.0,0.005
40388,-100.0,-84.0,0.005
40389,-88.0,-84.0,0.005
40390,-135.0,-84.0,0.005
40391,-87.0,-84.0,0.005
40392,-162.0,-84.0,0.005
40393,-92.0,-84.0,0.005
40394,-163.0,-84.0,0.005
40395,-89.0,-84.0,0.005
40396,-107.0,-84.0,0.005
40397,-135.0,-84.0,0.005
40398,-88.0,-84.0,0.005
40399,-106.0,-84.0,0.005
40400,-139.0,-84.0,0.005
40401,-106.0,-84.0,0.005
40402,-89.0,-84.0,0.005
40403,-151.0,-84.0,0.005
40404,-139.0,-84.0,0.005
40405,-91.0,-84.0,0.005
40406,-87.0,-84.0,0.005
40407,-148.0,-84.0,0.005
40408,-144.0,-84.0,0.005
40409,-106.0,-84.0,0.005
40410,-140.0,-84.0,0.005
40411,-106.0,-84.0,0.005
40412,-147.0,-84.0,0.005
40413,-155.0,-84.0,0.005
40414,-94.0,-84.0,0.005
40415,-93.0,-84.0,0.005
40416,-107.0,-84.0,0.005
40417,-106.0,-84.0,0.005
40418,-106.0,-84.0,0.005
40419,-87.0,-84.0,0.005
40420,-90.0,-84.0,0.005
40421,-90.0,-84.0,0.005
40422,-150.0,-84.0,0.005
40423,-88.0,-84.0,0.005
40424,-137.0,-84.0,0.005
40425,-126.0,-84.0,0.005
40426,-139.0,-84.0,0.005
40427,-154.0,-84.0,0.005
40428,-91.0,-84.0,0.005
40429,-154.0,-84.0,0.005
40430,-140.0,-84.0,0.005
40431,-94.0,-84.0,0.005
40432,-147.0,-84.0,0.005
40433,-146.0,-84.0,0.005
40434,-93.0,-84.0,0.005
40435,-144.0,-84.0,0.005
40436,-150.0,-84.0,0.005
40437,-99.0,-84.0,0.005
40438,-151.0,-84.0,0.005
40439,-106.0,-84.0,0.005
40440,-154.0,-84.0,0.005
40441,-111.0,-84.0,0.005
40442,-85.0,-84.0,0.005
40443,-90.0,-84.0,0.005
40444,-100.0,-84.0,0.005
40445,-91.0,-84.0,0.005
40446,-89.0,-84.0,0.005
40447,-137.0,-84.0,0.005
40448,-87.0,-84.0,0.005
40449,-105.0,-84.0,0.005
40450,-106.0,-84.0,0.005
40451,-149.0,-84.0,0.005
40452,-142.0,-84.0,0.005
40453,-90.0,-84.0,0.005
40454,-105.0,-84.0,0.005
40455,-106.0,-84.0,0.005
40456,-140.0,-84.0,0.005
40457,-139.0,-84.0,0.005
40458,-151.0,-84.0,0.005
40459,-89.0,-84.0,0.005
40460,-90.0,-84.0,0.005
40461,-132.0,-84.0,0.005
40462,-168.0,-84.0,0.005
40463,-132.0,-84.0,0.005
40464,-107.0,-84.0,0.005
40465,-89.0,-84.0,0.005
40466,-106.0,-84.0,0.005
40467,-106.0,-84.0,0.005
40468,-107.0,-84.0,0.005
40469,-106.0,-84.0,0.005
40470,-143.0,-84.0,0.005
40471,-92.0,-84.0,0.005
40472,-97.0,-84.0,0.005
40473,-107.0,-84.0,0.005
40474,-87.0,-84.0,0.005
40475,-87.0,-84.0,0.005
40476,-140.0,-84.0,0.005
40477,-106.0,-84.0,0.005
40478,-89.0,-84.0,0.005
40479,-86.0,-84.0,0.005
40480,-142.0,-84.0,0.005
40481,-133.0,-84.0,0.005
40482,-148.0,-84.0,0.005
40483,-93.0,-84.0,0.005
40484,-141.0,-84.0,0.005
40485,-106.0,-84.0,0.005
40486,-136.0,-84.0,0.005
40487,-106.0,-84.0,0.005
40488,-149.0,-84.0,0.005
40489,-107.0,-84.0,0.005
40490,-91.0,-84.0,0.005
40491,-148.0,-84.0,0.005
40492,-94.0,-84.0,0.005
40493,-86.0,-84.0,0.005
40494,-106.0,-84.0,0.005
40495,-106.0,-84.0,0.005
40496,-106.0,-84.0,0.005
40497,-90.0,-84.0,0.005
40498,-144.0,-84.0,0.005
40499,-105.0,-84.0,0.005
40500,-99.0,-84.0,0.005
40501,-96.0,-84.0,0.005
40502,-88.0,-84.0,0.005
40503,-148.0,-84.0,0.005
40504,-142.0,-84.0,0.005
40505,-90.0,-84.0,0.005
40506,-86.0,-84.0,0.005
40507,-108.0,-84.0,0.005
40508,-106.0,-84.0,0.005
40509,-94.0,-84.0,0.005
40510,-106.0,-84.0,0.005
40511,-108.0,-84.0,0.005
40512,-90.0,-84.0,0.005
40513,-144.0,-84.0,0.005
40514,-140.0,-84.0,0.005
40515,-106.0,-84.0,0.005
40516,-135.0,-84.0,0.005
40517,-151.0,-84.0,0.005
40518,-149.0,-84.0,0.005
40519,-132.0,-84.0,0.005
40520,-165.0,-84.0,0.005
40521,-101.0,-84.0,0.005
40522,-135.0,-84.0,0.005
40523,-107.0,-84.0,0.005
40524,-101.0,-84.0,0.005
40525,-141.0,-84.0,0.005
40526,-91.0,-84.0,0.005
40527,-134.0,-84.0,0.005
40528,-150.0,-84.0,0.005
40529,-161.0,-84.0,0.005
40530,-106.0,-84.0,0.005
40531,-86.0,-84.0,0.005
40532,-95.0,-84.0,0.005
40533,-105.0,-84.0,0.005
40534,-92.0,-84.0,0.005
40535,-107.0,-84.0,0.005
40536,-107.0,-84.0,0.005
40537,-147.0,-84.0,0.005
40538,-132.0,-84.0,0.005
40539,-147.0,-84.0,0.005
40540,-106.0,-84.0,0.005
40541,-93.0,-84.0,0.005
40542,-88.0,-84.0,0.005
40543,-88.0,-84.0,0.005
40544,-98.0,-84.0,0.005
40545,-144.0,-84.0,0.005
40546,-106.0,-84.0,0.005
40547,-167.0,-84.0,0.005
40548,-132.0,-84.0,0.005
40549,-140.0,-84.0,0.005
40550,-96.0,-84.0,0.005
40551,-164.0,-84.0,0.005
40552,-106.0,-84.0,0.005
40553,-87.0,-84.0,0.005
40554,-106.0,-84.0,0.005
40555,-106.0,-84.0,0.005
40556,-106.0,-84.0,0.005
40557,-96.0,-84.0,0.005
40558,-149.0,-84.0,0.005
40559,-151.0,-84.0,0.005
40560,-151.0,-84.0,0.005
40561,-147.0,-84.0,0.005
40562,-143.0,-84.0,0.005
40563,-107.0,-84.0,0.005
40564,-106.0,-84.0,0.005
40565,-149.0,-84.0,0.005
40566,-94.0,-84.0,0.005
40567,-142.0,-84.0,0.005
40568,-105.0,-84.0,0.005
40569,-143.0,-84.0,0.005
40570,-149.0,-84.0,0.005
40571,-93.0,-84.0,0.005
40572,-142.0,-84.0,0.005
40573,-137.0,-84.0,0.005
40574,-86.0,-84.0,0.005
40575,-101.0,-84.0,0.005
40576,-106.0,-84.0,0.005
40577,-140.0,-84.0,0.005
40578,-134.0,-84.0,0.005
40579,-149.0,-84.0,0.005
40580,-108.0,-84.0,0.005
40581,-146.0,-84.0,0.005
40582,-213.0,-84.0,0.005
40583,-105.0,-84.0,0.005
40584,-89.0,-84.0,0.005
40585,-150.0,-84.0,0.005
40586,-105.0,-84.0,0.005
40587,-106.0,-84.0,0.005
40588,-89.0,-84.0,0.005
40589,-106.0,-84.0,0.005
40590,-107.0,-84.0,0.005
40591,-106.0,-84.0,0.005
40592,-107.0,-84.0,0.005
40593,-86.0,-84.0,0.005
40594,-106.0,-84.0,0.005
40595,-107.0,-84.0,0.005
40596,-144.0,-84.0,0.005
40597,-105.0,-84.0,0.005
40598,-149.0,-84.0,0.005
40599,-87.0,-84.0,0.005
40600,-175.0,-84.0,0.005
40601,-106.0,-84.0,0.005
40602,-106.0,-84.0,0.005
40603,-141.0,-84.0,0.005
40604,-138.0,-84.0,0.005
40605,-91.0,-84.0,0.005
40606,-106.0,-84.0,0.005
40607,-106.0,-84.0,0.005
40608,-142.0,-84.0,0.005
40609,-89.0,-84.0,0.005
40610,-105.0,-84.0,0.005
40611,-89.0,-84.0,0.005
40612,-136.0,-84.0,0.005
40613,-90.0,-84.0,0.005
40614,-148.0,-84.0,0.005
40615,-106.0,-84.0,0.005
40616,-106.0,-84.0,0.005
40617,-106.0,-84.0,0.005
40618,-109.0,-84.0,0.005
40619,-87.0,-84.0,0.005
40620,-86.0,-84.0,0.005
40621,-136.0,-84.0,0.005
40622,-106.0,-84.0,0.005
40623,-152.0,-84.0,0.005
40624,-90.0,-84.0,0.005
40625,-90.0,-84.0,0.005
40626,-153.0,-84.0,0.005
40627,-102.0,-84.0,0.005
40628,-107.0,-84.0,0.005
40629,-85.0,-84.0,0.005
40630,-89.0,-84.0,0.005
40631,-140.0,-84.0,0.005
40632,-108.0,-84.0,0.005
40633,-89.0,-84.0,0.005
40634,-106.0,-84.0,0.005
40635,-153.0,-84.0,0.005
40636,-142.0,-84.0,0.005
40637,-89.0,-84.0,0.005
40638,-106.0,-84.0,0.005
40639,-134.0,-84.0,0.005
40640,-100.0,-84.0,0.005
40641,-166.0,-84.0,0.005
40642,-89.0,-84.0,0.005
40643,-140.0,-84.0,0.005
40644,-106.0,-84.0,0.005
40645,-87.0,-84.0,0.005
40646,-86.0,-84.0,0.005
40647,-89.0,-84.0,0.005
40648,-86.0,-84.0,0.005
40649,-86.0,-84.0,0.005
40650,-149.0,-84.0,0.005
40651,-87.0,-84.0,0.005
40652,-106.0,-84.0,0.005
40653,-91.0,-84.0,0.005
40654,-106.0,-84.0,0.005
40655,-93.0,-84.0,0.005
40656,-149.0,-84.0,0.005
40657,-154.0,-84.0,0.005
40658,-106.0,-84.0,0.005
40659,-151.0,-84.0,0.005
40660,-149.0,-84.0,0.005
40661,-106.0,-84.0,0.005
40662,-96.0,-84.0,0.005
40663,-107.0,-84.0,0.005
40664,-150.0,-84.0,0.005
40665,-139.0,-84.0,0.005
40666,-148.0,-84.0,0.005
40667,-156.0,-84.0,0.005
40668,-90.0,-84.0,0.005
40669,-94.0,-84.0,0.005
40670,-106.0,-84.0,0.005
40671,-88.0,-84.0,0.005
40672,-148.0,-84.0,0.005
40673,-142.0,-84.0,0.005
40674,-143.0,-84.0,0.005
40675,-162.0,-84.0,0.005
40676,-84.0,-84.0,0.005
40677,-148.0,-84.0,0.005
40678,-86.0,-84.0,0.005
40679,-148.0,-84.0,0.005
40680,-148.0,-84.0,0.005
40681,-89.0,-84.0,0.005
40682,-104.0,-84.0,0.005
40683,-114.0,-84.0,0.005
40684,-140.0,-84.0,0.005
40685,-88.0,-84.0,0.005
40686,-140.0,-84.0,0.005
40687,-89.0,-84.0,0.005
40688,-86.0,-84.0,0.005
40689,-88.0,-84.0,0.005
40690,-97.0,-84.0,0.005
40691,-106.0,-84.0,0.005
40692,-138.0,-84.0,0.005
40693,-138.0,-84.0,0.005
40694,-94.0,-84.0,0.005
40695,-87.0,-84.0,0.005
40696,-142.0,-84.0,0.005
40697,-153.0,-84.0,0.005
40698,-97.0,-84.0,0.005
40699,-107.0,-84.0,0.005
40700,-91.0,-84.0,0.005
40701,-89.0,-84.0,0.005
40702,-154.0,-84.0,0.005
40703,-106.0,-84.0,0.005
40704,-162.0,-84.0,0.005
40705,-106.0,-84.0,0.005
40706,-88.0,-84.0,0.005
40707,-150.0,-84.0,0.005
40708,-139.0,-84.0,0.005
40709,-170.0,-84.0,0.005
40710,-106.0,-84.0,0.005
40711,-86.0,-84.0,0.005
40712,-88.0,-84.0,0.005
40713,-106.0,-84.0,0.005
40714,-143.0,-84.0,0.005
40715,-106.0,-84.0,0.005
40716,-164.0,-84.0,0.005
40717,-87.0,-84.0,0.005
40718,-89.0,-84.0,0.005
40719,-155.0,-84.0,0.005
40720,-106.0,-84.0,0.005
40721,-136.0,-84.0,0.005
40722,-147.0,-84.0,0.005
40723,-141.0,-84.0,0.005
40724,-106.0,-84.0,0.005
40725,-106.0,-84.0,0.005
40726,-107.0,-84.0,0.005
40727,-107.0,-84.0,0.005
40728,-106.0,-84.0,0.005
40729,-95.0,-84.0,0.005
40730,-86.0,-84.0,0.005
40731,-142.0,-84.0,0.005
40732,-137.0,-84.0,0.005
40733,-98.0,-84.0,0.005
40734,-144.0,-84.0,0.005
40735,-142.0,-84.0,0.005
40736,-90.0,-84.0,0.005
40737,-140.0,-84.0,0.005
40738,-93.0,-84.0,0.005
40739,-165.0,-84.0,0.005
40740,-105.0,-84.0,0.005
40741,-137.0,-84.0,0.005
40742,-105.0,-84.0,0.005
40743,-86.0,-84.0,0.005
40744,-95.0,-84.0,0.005
40745,-106.0,-84.0,0.005
40746,-107.0,-84.0,0.005
40747,-92.0,-84.0,0.005
40748,-87.0,-84.0,0.005
40749,-143.0,-84.0,0.005
40750,-106.0,-84.0,0.005
40751,-93.0,-84.0,0.005
40752,-154.0,-84.0,0.005
40753,-139.0,-84.0,0.005
40754,-97.0,-84.0,0.005
40755,-92.0,-84.0,0.005
40756,-106.0,-84.0,0.005
40757,-87.0,-84.0,0.005
40758,-106.0,-84.0,0.005
40759,-88.0,-84.0,0.005
40760,-146.0,-84.0,0.005
40761,-106.0,-84.0,0.005
40762,-137.0,-84.0,0.005
40763,-107.0,-84.0,0.005
40764,-88.0,-84.0,0.005
40765,-86.0,-84.0,0.005
40766,-96.0,-84.0,0.005
40767,-89.0,-84.0,0.005
40768,-91.0,-84.0,0.005
40769,-144.0,-84.0,0.005
40770,-114.0,-84.0,0.005
40771,-152.0,-84.0,0.005
40772,-154.0,-84.0,0.005
40773,-137.0,-84.0,0.005
40774,-95.0,-84.0,0.005
40775,-105.0,-84.0,0.005
40776,-136.0,-84.0,0.005
40777,-107.0,-84.0,0.005
40778,-143.0,-84.0,0.005
40779,-88.0,-84.0,0.005
40780,-104.0,-84.0,0.005
40781,-106.0,-84.0,0.005
40782,-96.0,-84.0,0.005
40783,-147.0,-84.0,0.005
40784,-112.0,-84.0,0.005
40785,-90.0,-84.0,0.005
40786,-144.0,-84.0,0.005
40787,-142.0,-84.0,0.005
40788,-167.0,-84.0,0.005
40789,-140.0,-84.0,0.005
40790,-136.0,-84.0,0.005
40791,-86.0,-84.0,0.005
40792,-151.0,-84.0,0.005
40793,-106.0,-84.0,0.005
40794,-89.0,-84.0,0.005
40795,-94.0,-84.0,0.005
40796,-147.0,-84.0,0.005
40797,-90.0,-84.0,0.005
40798,-150.0,-84.0,0.005
40799,-107.0,-84.0,0.005
40800,-141.0,-84.0,0.005
40801,-106.0,-84.0,0.005
40802,-96.0,-84.0,0.005
40803,-153.0,-84.0,0.005
40804,-147.0,-84.0,0.005
40805,-144.0,-84.0,0.005
40806,-94.0,-84.0,0.005
40807,-98.0,-84.0,0.005
40808,-107.0,-84.0,0.005
40809,-108.0,-84.0,0.005
40810,-107.0,-84.0,0.005
40811,-106.0,-84.0,0.005
40812,-105.0,-84.0,0.005
40813,-138.0,-84.0,0.005
40814,-106.0,-84.0,0.005
40815,-103.0,-84.0,0.005
40816,-106.0,-84.0,0.005
40817,-168.0,-84.0,0.005
40818,-140.0,-84.0,0.005
40819,-89.0,-84.0,0.005
40820,-105.0,-84.0,0.005
40821,-105.0,-84.0,0.005
40822,-87.0,-84.0,0.005
40823,-138.0,-84.0,0.005
40824,-108.0,-84.0,0.005
40825,-144.0,-84.0,0.005
40826,-107.0,-84.0,0.005
40827,-87.0,-84.0,0.005
40828,-91.0,-84.0,0.005
40829,-87.0,-84.0,0.005
40830,-90.0,-84.0,0.005
40831,-135.0,-84.0,0.005
40832,-106.0,-84.0,0.005
40833,-106.0,-84.0,0.005
40834,-147.0,-84.0,0.005
40835,-163.0,-84.0,0.005
40836,-101.0,-84.0,0.005
40837,-170.0,-84.0,0.005
40838,-92.0,-84.0,0.005
40839,-88.0,-84.0,0.005
40840,-146.0,-84.0,0.005
40841,-88.0,-84.0,0.005
40842,-92.0,-84.0,0.005
40843,-90.0,-84.0,0.005
40844,-170.0,-84.0,0.005
40845,-106.0,-84.0,0.005
40846,-92.0,-84.0,0.005
40847,-91.0,-84.0,0.005
40848,-135.0,-84.0,0.005
40849,-90.0,-84.0,0.005
40850,-106.0,-84.0,0.005
40851,-90.0,-84.0,0.005
40852,-93.0,-84.0,0.005
40853,-149.0,-84.0,0.005
40854,-142.0,-84.0,0.005
40855,-190.0,-84.0,0.005
40856,-161.0,-84.0,0.005
40857,-137.0,-84.0,0.005
40858,-87.0,-84.0,0.005
40859,-131.0,-84.0,0.005
40860,-106.0,-84.0,0.005
40861,-107.0,-84.0,0.005
40862,-106.0,-84.0,0.005
40863,-106.0,-84.0,0.005
40864,-140.0,-84.0,0.005
40865,-148.0,-84.0,0.005
40866,-106.0,-84.0,0.005
40867,-147.0,-84.0,0.005
40868,-140.0,-84.0,0.005
40869,-105.0,-84.0,0.005
40870,-164.0,-84.0,0.005
40871,-155.0,-84.0,0.005
40872,-89.0,-84.0,0.005
40873,-138.0,-84.0,0.005
40874,-106.0,-84.0,0.005
40875,-88.0,-84.0,0.005
40876,-86.0,-84.0,0.005
40877,-142.0,-84.0,0.005
40878,-88.0,-84.0,0.005
40879,-106.0,-84.0,0.005
40880,-105.0,-84.0,0.005
40881,-150.0,-84.0,0.005
40882,-107.0,-84.0,0.005
40883,-88.0,-84.0,0.005
40884,-93.0,-84.0,0.005
40885,-89.0,-84.0,0.005
40886,-137.0,-84.0,0.005
40887,-151.0,-84.0,0.005
40888,-89.0,-84.0,0.005
40889,-85.0,-84.0,0.005
40890,-97.0,-84.0,0.005
40891,-89.0,-84.0,0.005
