Episode,Reward,Average_Reward,Episode_Length
12437,-85.0,-84.0,0.005
12438,-127.0,-84.0,0.005
12439,-112.0,-84.0,0.005
12440,-141.0,-84.0,0.005
12441,-145.0,-84.0,0.005
12442,-111.0,-84.0,0.005
12443,-141.0,-84.0,0.005
12444,-141.0,-84.0,0.005
12445,-139.0,-84.0,0.005
12446,-141.0,-84.0,0.005
12447,-112.0,-84.0,0.005
12448,-113.0,-84.0,0.005
12449,-84.0,-84.0,0.005
12450,-113.0,-84.0,0.005
12451,-142.0,-84.0,0.005
12452,-86.0,-84.0,0.005
12453,-143.0,-84.0,0.005
12454,-111.0,-84.0,0.005
12455,-115.0,-84.0,0.005
12456,-87.0,-84.0,0.005
12457,-139.0,-84.0,0.005
12458,-111.0,-84.0,0.005
12459,-114.0,-84.0,0.005
12460,-141.0,-84.0,0.005
12461,-140.0,-84.0,0.005
12462,-112.0,-84.0,0.005
12463,-110.0,-84.0,0.005
12464,-140.0,-84.0,0.005
12465,-86.0,-84.0,0.005
12466,-143.0,-84.0,0.005
12467,-145.0,-84.0,0.005
12468,-114.0,-84.0,0.005
12469,-115.0,-84.0,0.005
12470,-87.0,-84.0,0.005
12471,-141.0,-84.0,0.005
12472,-111.0,-84.0,0.005
12473,-110.0,-84.0,0.005
12474,-141.0,-84.0,0.005
12475,-115.0,-84.0,0.005
12476,-145.0,-84.0,0.005
12477,-140.0,-84.0,0.005
12478,-113.0,-84.0,0.005
12479,-111.0,-84.0,0.005
12480,-140.0,-84.0,0.005
12481,-145.0,-84.0,0.005
12482,-141.0,-84.0,0.005
12483,-145.0,-84.0,0.005
12484,-141.0,-84.0,0.005
12485,-115.0,-84.0,0.005
12486,-110.0,-84.0,0.005
12487,-142.0,-84.0,0.005
12488,-141.0,-84.0,0.005
12489,-144.0,-84.0,0.005
12490,-141.0,-84.0,0.005
12491,-146.0,-84.0,0.005
12492,-87.0,-84.0,0.005
12493,-140.0,-84.0,0.005
12494,-140.0,-84.0,0.005
12495,-111.0,-84.0,0.005
12496,-109.0,-84.0,0.005
12497,-145.0,-84.0,0.005
12498,-85.0,-84.0,0.005
12499,-141.0,-84.0,0.005
12500,-140.0,-84.0,0.005
12501,-111.0,-84.0,0.005
12502,-136.0,-84.0,0.005
12503,-139.0,-84.0,0.005
12504,-145.0,-84.0,0.005
12505,-144.0,-84.0,0.005
12506,-145.0,-84.0,0.005
12507,-86.0,-84.0,0.005
12508,-86.0,-84.0,0.005
12509,-148.0,-84.0,0.005
12510,-140.0,-84.0,0.005
12511,-132.0,-84.0,0.005
12512,-85.0,-84.0,0.005
12513,-140.0,-84.0,0.005
12514,-113.0,-84.0,0.005
12515,-134.0,-84.0,0.005
12516,-141.0,-84.0,0.005
12517,-151.0,-84.0,0.005
12518,-111.0,-84.0,0.005
12519,-141.0,-84.0,0.005
12520,-114.0,-84.0,0.005
12521,-86.0,-84.0,0.005
12522,-112.0,-84.0,0.005
12523,-142.0,-84.0,0.005
12524,-141.0,-84.0,0.005
12525,-151.0,-84.0,0.005
12526,-133.0,-84.0,0.005
12527,-141.0,-84.0,0.005
12528,-142.0,-84.0,0.005
12529,-86.0,-84.0,0.005
12530,-86.0,-84.0,0.005
12531,-145.0,-84.0,0.005
12532,-145.0,-84.0,0.005
12533,-140.0,-84.0,0.005
12534,-143.0,-84.0,0.005
12535,-114.0,-84.0,0.005
12536,-133.0,-84.0,0.005
12537,-114.0,-84.0,0.005
12538,-148.0,-84.0,0.005
12539,-86.0,-84.0,0.005
12540,-114.0,-84.0,0.005
12541,-111.0,-84.0,0.005
12542,-140.0,-84.0,0.005
12543,-144.0,-84.0,0.005
12544,-141.0,-84.0,0.005
12545,-146.0,-84.0,0.005
12546,-146.0,-84.0,0.005
12547,-145.0,-84.0,0.005
12548,-148.0,-84.0,0.005
12549,-88.0,-84.0,0.005
12550,-85.0,-84.0,0.005
12551,-148.0,-84.0,0.005
12552,-144.0,-84.0,0.005
12553,-144.0,-84.0,0.005
12554,-86.0,-84.0,0.005
12555,-89.0,-84.0,0.005
12556,-144.0,-84.0,0.005
12557,-146.0,-84.0,0.005
12558,-87.0,-84.0,0.005
12559,-109.0,-84.0,0.005
12560,-140.0,-84.0,0.005
12561,-131.0,-84.0,0.005
12562,-142.0,-84.0,0.005
12563,-145.0,-84.0,0.005
12564,-141.0,-84.0,0.005
12565,-145.0,-84.0,0.005
12566,-146.0,-84.0,0.005
12567,-142.0,-84.0,0.005
12568,-138.0,-84.0,0.005
12569,-109.0,-84.0,0.005
12570,-143.0,-84.0,0.005
12571,-143.0,-84.0,0.005
12572,-110.0,-84.0,0.005
12573,-145.0,-84.0,0.005
12574,-112.0,-84.0,0.005
12575,-110.0,-84.0,0.005
12576,-86.0,-84.0,0.005
12577,-140.0,-84.0,0.005
12578,-149.0,-84.0,0.005
12579,-85.0,-84.0,0.005
12580,-140.0,-84.0,0.005
12581,-111.0,-84.0,0.005
12582,-140.0,-84.0,0.005
12583,-141.0,-84.0,0.005
12584,-146.0,-84.0,0.005
12585,-141.0,-84.0,0.005
12586,-141.0,-84.0,0.005
12587,-87.0,-84.0,0.005
12588,-145.0,-84.0,0.005
12589,-143.0,-84.0,0.005
12590,-145.0,-84.0,0.005
12591,-142.0,-84.0,0.005
12592,-143.0,-84.0,0.005
12593,-146.0,-84.0,0.005
12594,-146.0,-84.0,0.005
12595,-110.0,-84.0,0.005
12596,-86.0,-84.0,0.005
12597,-146.0,-84.0,0.005
12598,-112.0,-84.0,0.005
12599,-109.0,-84.0,0.005
12600,-136.0,-84.0,0.005
12601,-109.0,-84.0,0.005
12602,-86.0,-84.0,0.005
12603,-86.0,-84.0,0.005
12604,-142.0,-84.0,0.005
12605,-108.0,-84.0,0.005
12606,-111.0,-84.0,0.005
12607,-111.0,-84.0,0.005
12608,-85.0,-84.0,0.005
12609,-144.0,-84.0,0.005
12610,-144.0,-84.0,0.005
12611,-141.0,-84.0,0.005
12612,-87.0,-84.0,0.005
12613,-145.0,-84.0,0.005
12614,-144.0,-84.0,0.005
12615,-87.0,-84.0,0.005
12616,-113.0,-84.0,0.005
12617,-144.0,-84.0,0.005
12618,-142.0,-84.0,0.005
12619,-86.0,-84.0,0.005
12620,-129.0,-84.0,0.005
12621,-128.0,-84.0,0.005
12622,-84.0,-84.0,0.005
12623,-143.0,-84.0,0.005
12624,-136.0,-84.0,0.005
12625,-111.0,-84.0,0.005
12626,-144.0,-84.0,0.005
12627,-153.0,-84.0,0.005
12628,-108.0,-84.0,0.005
12629,-143.0,-84.0,0.005
12630,-146.0,-84.0,0.005
12631,-142.0,-84.0,0.005
12632,-142.0,-84.0,0.005
12633,-110.0,-84.0,0.005
12634,-141.0,-84.0,0.005
12635,-142.0,-84.0,0.005
12636,-152.0,-84.0,0.005
12637,-87.0,-84.0,0.005
12638,-137.0,-84.0,0.005
12639,-142.0,-84.0,0.005
12640,-112.0,-84.0,0.005
12641,-110.0,-84.0,0.005
12642,-86.0,-84.0,0.005
12643,-145.0,-84.0,0.005
12644,-111.0,-84.0,0.005
12645,-112.0,-84.0,0.005
12646,-144.0,-84.0,0.005
12647,-144.0,-84.0,0.005
12648,-145.0,-84.0,0.005
12649,-147.0,-84.0,0.005
12650,-140.0,-84.0,0.005
12651,-136.0,-84.0,0.005
12652,-140.0,-84.0,0.005
12653,-141.0,-84.0,0.005
12654,-142.0,-84.0,0.005
12655,-109.0,-84.0,0.005
12656,-88.0,-84.0,0.005
12657,-141.0,-84.0,0.005
12658,-149.0,-84.0,0.005
12659,-145.0,-84.0,0.005
12660,-156.0,-84.0,0.005
12661,-111.0,-84.0,0.005
12662,-110.0,-84.0,0.005
12663,-146.0,-84.0,0.005
12664,-114.0,-84.0,0.005
12665,-145.0,-84.0,0.005
12666,-114.0,-84.0,0.005
12667,-150.0,-84.0,0.005
12668,-145.0,-84.0,0.005
12669,-131.0,-84.0,0.005
12670,-84.0,-84.0,0.005
12671,-146.0,-84.0,0.005
12672,-129.0,-84.0,0.005
12673,-108.0,-84.0,0.005
12674,-142.0,-84.0,0.005
12675,-150.0,-84.0,0.005
12676,-147.0,-84.0,0.005
12677,-143.0,-84.0,0.005
12678,-110.0,-84.0,0.005
12679,-144.0,-84.0,0.005
12680,-85.0,-84.0,0.005
12681,-86.0,-84.0,0.005
12682,-115.0,-84.0,0.005
12683,-150.0,-84.0,0.005
12684,-86.0,-84.0,0.005
12685,-86.0,-84.0,0.005
12686,-113.0,-84.0,0.005
12687,-109.0,-84.0,0.005
12688,-152.0,-84.0,0.005
12689,-143.0,-84.0,0.005
12690,-145.0,-84.0,0.005
12691,-110.0,-84.0,0.005
12692,-142.0,-84.0,0.005
12693,-155.0,-84.0,0.005
12694,-111.0,-84.0,0.005
12695,-87.0,-84.0,0.005
12696,-153.0,-84.0,0.005
12697,-110.0,-84.0,0.005
12698,-87.0,-84.0,0.005
12699,-112.0,-84.0,0.005
12700,-142.0,-84.0,0.005
12701,-142.0,-84.0,0.005
12702,-143.0,-84.0,0.005
12703,-141.0,-84.0,0.005
12704,-141.0,-84.0,0.005
12705,-87.0,-84.0,0.005
12706,-146.0,-84.0,0.005
12707,-86.0,-84.0,0.005
12708,-146.0,-84.0,0.005
12709,-151.0,-84.0,0.005
12710,-111.0,-84.0,0.005
12711,-142.0,-84.0,0.005
12712,-145.0,-84.0,0.005
12713,-140.0,-84.0,0.005
12714,-148.0,-84.0,0.005
12715,-140.0,-84.0,0.005
12716,-87.0,-84.0,0.005
12717,-87.0,-84.0,0.005
12718,-134.0,-84.0,0.005
12719,-113.0,-84.0,0.005
12720,-148.0,-84.0,0.005
12721,-89.0,-84.0,0.005
12722,-143.0,-84.0,0.005
12723,-136.0,-84.0,0.005
12724,-87.0,-84.0,0.005
12725,-110.0,-84.0,0.005
12726,-87.0,-84.0,0.005
12727,-86.0,-84.0,0.005
12728,-86.0,-84.0,0.005
12729,-87.0,-84.0,0.005
12730,-110.0,-84.0,0.005
12731,-111.0,-84.0,0.005
12732,-87.0,-84.0,0.005
12733,-111.0,-84.0,0.005
12734,-110.0,-84.0,0.005
12735,-87.0,-84.0,0.005
12736,-144.0,-84.0,0.005
12737,-115.0,-84.0,0.005
12738,-142.0,-84.0,0.005
12739,-87.0,-84.0,0.005
12740,-139.0,-84.0,0.005
12741,-114.0,-84.0,0.005
12742,-111.0,-84.0,0.005
12743,-141.0,-84.0,0.005
12744,-140.0,-84.0,0.005
12745,-142.0,-84.0,0.005
12746,-141.0,-84.0,0.005
12747,-111.0,-84.0,0.005
12748,-148.0,-84.0,0.005
12749,-109.0,-84.0,0.005
12750,-113.0,-84.0,0.005
12751,-130.0,-84.0,0.005
12752,-141.0,-84.0,0.005
12753,-142.0,-84.0,0.005
12754,-140.0,-84.0,0.005
12755,-115.0,-84.0,0.005
12756,-142.0,-84.0,0.005
12757,-112.0,-84.0,0.005
12758,-142.0,-84.0,0.005
12759,-113.0,-84.0,0.005
12760,-147.0,-84.0,0.005
12761,-145.0,-84.0,0.005
12762,-111.0,-84.0,0.005
12763,-113.0,-84.0,0.005
12764,-111.0,-84.0,0.005
12765,-87.0,-84.0,0.005
12766,-149.0,-84.0,0.005
12767,-143.0,-84.0,0.005
12768,-151.0,-84.0,0.005
12769,-149.0,-84.0,0.005
12770,-142.0,-84.0,0.005
12771,-112.0,-84.0,0.005
12772,-141.0,-84.0,0.005
12773,-144.0,-84.0,0.005
12774,-86.0,-84.0,0.005
12775,-145.0,-84.0,0.005
12776,-143.0,-84.0,0.005
12777,-148.0,-84.0,0.005
12778,-111.0,-84.0,0.005
12779,-144.0,-84.0,0.005
12780,-109.0,-84.0,0.005
12781,-149.0,-84.0,0.005
12782,-114.0,-84.0,0.005
12783,-141.0,-84.0,0.005
12784,-142.0,-84.0,0.005
12785,-86.0,-84.0,0.005
12786,-152.0,-84.0,0.005
12787,-149.0,-84.0,0.005
12788,-85.0,-84.0,0.005
12789,-109.0,-84.0,0.005
12790,-87.0,-84.0,0.005
12791,-113.0,-84.0,0.005
12792,-153.0,-84.0,0.005
12793,-113.0,-84.0,0.005
12794,-148.0,-84.0,0.005
12795,-142.0,-84.0,0.005
12796,-146.0,-84.0,0.005
12797,-145.0,-84.0,0.005
12798,-87.0,-84.0,0.005
12799,-147.0,-84.0,0.005
12800,-152.0,-84.0,0.005
12801,-143.0,-84.0,0.005
12802,-132.0,-84.0,0.005
12803,-111.0,-84.0,0.005
12804,-148.0,-84.0,0.005
12805,-141.0,-84.0,0.005
12806,-129.0,-84.0,0.005
12807,-149.0,-84.0,0.005
12808,-144.0,-84.0,0.005
12809,-148.0,-84.0,0.005
12810,-144.0,-84.0,0.005
12811,-112.0,-84.0,0.005
12812,-147.0,-84.0,0.005
12813,-141.0,-84.0,0.005
12814,-144.0,-84.0,0.005
12815,-145.0,-84.0,0.005
12816,-149.0,-84.0,0.005
12817,-141.0,-84.0,0.005
12818,-147.0,-84.0,0.005
12819,-109.0,-84.0,0.005
12820,-147.0,-84.0,0.005
12821,-144.0,-84.0,0.005
12822,-148.0,-84.0,0.005
12823,-142.0,-84.0,0.005
12824,-151.0,-84.0,0.005
12825,-113.0,-84.0,0.005
12826,-141.0,-84.0,0.005
12827,-113.0,-84.0,0.005
12828,-147.0,-84.0,0.005
12829,-111.0,-84.0,0.005
12830,-141.0,-84.0,0.005
12831,-110.0,-84.0,0.005
12832,-143.0,-84.0,0.005
12833,-110.0,-84.0,0.005
12834,-109.0,-84.0,0.005
12835,-142.0,-84.0,0.005
12836,-142.0,-84.0,0.005
12837,-146.0,-84.0,0.005
12838,-147.0,-84.0,0.005
12839,-135.0,-84.0,0.005
12840,-111.0,-84.0,0.005
12841,-149.0,-84.0,0.005
12842,-85.0,-84.0,0.005
12843,-110.0,-84.0,0.005
12844,-110.0,-84.0,0.005
12845,-109.0,-84.0,0.005
12846,-114.0,-84.0,0.005
12847,-143.0,-84.0,0.005
12848,-84.0,-84.0,0.005
12849,-109.0,-84.0,0.005
12850,-111.0,-84.0,0.005
12851,-110.0,-84.0,0.005
12852,-113.0,-84.0,0.005
12853,-109.0,-84.0,0.005
12854,-141.0,-84.0,0.005
12855,-153.0,-84.0,0.005
12856,-146.0,-84.0,0.005
12857,-112.0,-84.0,0.005
12858,-128.0,-84.0,0.005
12859,-133.0,-84.0,0.005
12860,-86.0,-84.0,0.005
12861,-112.0,-84.0,0.005
12862,-87.0,-84.0,0.005
12863,-141.0,-84.0,0.005
12864,-149.0,-84.0,0.005
12865,-115.0,-84.0,0.005
12866,-87.0,-84.0,0.005
12867,-112.0,-84.0,0.005
12868,-110.0,-84.0,0.005
12869,-87.0,-84.0,0.005
12870,-108.0,-84.0,0.005
12871,-110.0,-84.0,0.005
12872,-144.0,-84.0,0.005
12873,-113.0,-84.0,0.005
12874,-140.0,-84.0,0.005
12875,-143.0,-84.0,0.005
12876,-147.0,-84.0,0.005
12877,-142.0,-84.0,0.005
12878,-110.0,-84.0,0.005
12879,-140.0,-84.0,0.005
12880,-140.0,-84.0,0.005
12881,-141.0,-84.0,0.005
12882,-151.0,-84.0,0.005
12883,-145.0,-84.0,0.005
12884,-148.0,-84.0,0.005
12885,-141.0,-84.0,0.005
12886,-88.0,-84.0,0.005
12887,-110.0,-84.0,0.005
12888,-86.0,-84.0,0.005
12889,-141.0,-84.0,0.005
12890,-134.0,-84.0,0.005
12891,-86.0,-84.0,0.005
12892,-111.0,-84.0,0.005
12893,-140.0,-84.0,0.005
12894,-140.0,-84.0,0.005
12895,-127.0,-84.0,0.005
12896,-141.0,-84.0,0.005
12897,-114.0,-84.0,0.005
12898,-109.0,-84.0,0.005
12899,-109.0,-84.0,0.005
12900,-145.0,-84.0,0.005
12901,-135.0,-84.0,0.005
12902,-109.0,-84.0,0.005
12903,-145.0,-84.0,0.005
12904,-140.0,-84.0,0.005
12905,-141.0,-84.0,0.005
12906,-109.0,-84.0,0.005
12907,-130.0,-84.0,0.005
12908,-149.0,-84.0,0.005
12909,-85.0,-84.0,0.005
12910,-148.0,-84.0,0.005
12911,-142.0,-84.0,0.005
12912,-144.0,-84.0,0.005
12913,-147.0,-84.0,0.005
12914,-129.0,-84.0,0.005
12915,-110.0,-84.0,0.005
12916,-109.0,-84.0,0.005
12917,-87.0,-84.0,0.005
12918,-87.0,-84.0,0.005
12919,-140.0,-84.0,0.005
12920,-148.0,-84.0,0.005
12921,-84.0,-84.0,0.005
12922,-142.0,-84.0,0.005
12923,-110.0,-84.0,0.005
12924,-147.0,-84.0,0.005
12925,-142.0,-84.0,0.005
12926,-142.0,-84.0,0.005
12927,-144.0,-84.0,0.005
12928,-144.0,-84.0,0.005
12929,-142.0,-84.0,0.005
12930,-149.0,-84.0,0.005
12931,-156.0,-84.0,0.005
12932,-143.0,-84.0,0.005
12933,-87.0,-84.0,0.005
12934,-110.0,-84.0,0.005
12935,-143.0,-84.0,0.005
12936,-148.0,-84.0,0.005
12937,-148.0,-84.0,0.005
12938,-143.0,-84.0,0.005
12939,-87.0,-84.0,0.005
12940,-114.0,-84.0,0.005
12941,-140.0,-84.0,0.005
12942,-111.0,-84.0,0.005
12943,-141.0,-84.0,0.005
12944,-151.0,-84.0,0.005
12945,-142.0,-84.0,0.005
12946,-148.0,-84.0,0.005
12947,-141.0,-84.0,0.005
12948,-87.0,-84.0,0.005
12949,-109.0,-84.0,0.005
12950,-145.0,-84.0,0.005
12951,-87.0,-84.0,0.005
12952,-143.0,-84.0,0.005
12953,-113.0,-84.0,0.005
12954,-141.0,-84.0,0.005
12955,-85.0,-84.0,0.005
12956,-86.0,-84.0,0.005
12957,-142.0,-84.0,0.005
12958,-86.0,-84.0,0.005
12959,-141.0,-84.0,0.005
12960,-139.0,-84.0,0.005
12961,-146.0,-84.0,0.005
12962,-148.0,-84.0,0.005
12963,-128.0,-84.0,0.005
12964,-146.0,-84.0,0.005
12965,-140.0,-84.0,0.005
12966,-109.0,-84.0,0.005
12967,-146.0,-84.0,0.005
12968,-150.0,-84.0,0.005
12969,-109.0,-84.0,0.005
12970,-136.0,-84.0,0.005
12971,-110.0,-84.0,0.005
12972,-142.0,-84.0,0.005
12973,-143.0,-84.0,0.005
12974,-142.0,-84.0,0.005
12975,-109.0,-84.0,0.005
12976,-143.0,-84.0,0.005
12977,-134.0,-84.0,0.005
12978,-153.0,-84.0,0.005
12979,-110.0,-84.0,0.005
12980,-84.0,-84.0,0.005
12981,-142.0,-84.0,0.005
12982,-141.0,-84.0,0.005
12983,-148.0,-84.0,0.005
12984,-147.0,-84.0,0.005
12985,-141.0,-84.0,0.005
12986,-144.0,-84.0,0.005
12987,-144.0,-84.0,0.005
12988,-109.0,-84.0,0.005
12989,-87.0,-84.0,0.005
12990,-86.0,-84.0,0.005
12991,-144.0,-84.0,0.005
12992,-141.0,-84.0,0.005
12993,-85.0,-84.0,0.005
12994,-140.0,-84.0,0.005
12995,-147.0,-84.0,0.005
12996,-138.0,-84.0,0.005
12997,-142.0,-84.0,0.005
12998,-143.0,-84.0,0.005
12999,-87.0,-84.0,0.005
13000,-112.0,-84.0,0.005
13001,-108.0,-84.0,0.005
13002,-110.0,-84.0,0.005
13003,-109.0,-84.0,0.005
13004,-143.0,-84.0,0.005
13005,-150.0,-84.0,0.005
13006,-135.0,-84.0,0.005
13007,-147.0,-84.0,0.005
13008,-141.0,-84.0,0.005
13009,-87.0,-84.0,0.005
13010,-110.0,-84.0,0.005
13011,-87.0,-84.0,0.005
13012,-142.0,-84.0,0.005
13013,-142.0,-84.0,0.005
13014,-147.0,-84.0,0.005
13015,-146.0,-84.0,0.005
13016,-141.0,-84.0,0.005
13017,-142.0,-84.0,0.005
13018,-146.0,-84.0,0.005
13019,-88.0,-84.0,0.005
13020,-134.0,-84.0,0.005
13021,-108.0,-84.0,0.005
13022,-146.0,-84.0,0.005
13023,-139.0,-84.0,0.005
13024,-153.0,-84.0,0.005
13025,-110.0,-84.0,0.005
13026,-143.0,-84.0,0.005
13027,-144.0,-84.0,0.005
13028,-146.0,-84.0,0.005
13029,-142.0,-84.0,0.005
13030,-112.0,-84.0,0.005
13031,-140.0,-84.0,0.005
13032,-148.0,-84.0,0.005
13033,-148.0,-84.0,0.005
13034,-87.0,-84.0,0.005
13035,-144.0,-84.0,0.005
13036,-141.0,-84.0,0.005
13037,-109.0,-84.0,0.005
13038,-111.0,-84.0,0.005
13039,-110.0,-84.0,0.005
13040,-108.0,-84.0,0.005
13041,-130.0,-84.0,0.005
13042,-141.0,-84.0,0.005
13043,-141.0,-84.0,0.005
13044,-141.0,-84.0,0.005
13045,-145.0,-84.0,0.005
13046,-148.0,-84.0,0.005
13047,-143.0,-84.0,0.005
13048,-142.0,-84.0,0.005
13049,-110.0,-84.0,0.005
13050,-109.0,-84.0,0.005
13051,-109.0,-84.0,0.005
13052,-145.0,-84.0,0.005
13053,-148.0,-84.0,0.005
13054,-112.0,-84.0,0.005
13055,-128.0,-84.0,0.005
13056,-147.0,-84.0,0.005
13057,-141.0,-84.0,0.005
13058,-87.0,-84.0,0.005
13059,-144.0,-84.0,0.005
13060,-109.0,-84.0,0.005
13061,-143.0,-84.0,0.005
13062,-110.0,-84.0,0.005
13063,-140.0,-84.0,0.005
13064,-110.0,-84.0,0.005
13065,-86.0,-84.0,0.005
13066,-108.0,-84.0,0.005
13067,-114.0,-84.0,0.005
13068,-110.0,-84.0,0.005
13069,-110.0,-84.0,0.005
13070,-109.0,-84.0,0.005
13071,-142.0,-84.0,0.005
13072,-108.0,-84.0,0.005
13073,-154.0,-84.0,0.005
13074,-85.0,-84.0,0.005
13075,-85.0,-84.0,0.005
13076,-116.0,-84.0,0.005
13077,-109.0,-84.0,0.005
13078,-87.0,-84.0,0.005
13079,-143.0,-84.0,0.005
13080,-137.0,-84.0,0.005
13081,-88.0,-84.0,0.005
13082,-87.0,-84.0,0.005
13083,-145.0,-84.0,0.005
13084,-144.0,-84.0,0.005
13085,-86.0,-84.0,0.005
13086,-141.0,-84.0,0.005
13087,-141.0,-84.0,0.005
13088,-147.0,-84.0,0.005
13089,-143.0,-84.0,0.005
13090,-142.0,-84.0,0.005
13091,-141.0,-84.0,0.005
13092,-141.0,-84.0,0.005
13093,-137.0,-84.0,0.005
13094,-110.0,-84.0,0.005
13095,-112.0,-84.0,0.005
13096,-85.0,-84.0,0.005
13097,-142.0,-84.0,0.005
13098,-148.0,-84.0,0.005
13099,-87.0,-84.0,0.005
13100,-142.0,-84.0,0.005
13101,-143.0,-84.0,0.005
13102,-140.0,-84.0,0.005
13103,-144.0,-84.0,0.005
13104,-136.0,-84.0,0.005
13105,-109.0,-84.0,0.005
13106,-149.0,-84.0,0.005
13107,-142.0,-84.0,0.005
13108,-142.0,-84.0,0.005
13109,-145.0,-84.0,0.005
13110,-143.0,-84.0,0.005
13111,-143.0,-84.0,0.005
13112,-88.0,-84.0,0.005
13113,-143.0,-84.0,0.005
13114,-147.0,-84.0,0.005
13115,-155.0,-84.0,0.005
13116,-148.0,-84.0,0.005
13117,-130.0,-84.0,0.005
13118,-113.0,-84.0,0.005
13119,-147.0,-84.0,0.005
13120,-142.0,-84.0,0.005
13121,-110.0,-84.0,0.005
13122,-109.0,-84.0,0.005
13123,-151.0,-84.0,0.005
13124,-89.0,-84.0,0.005
13125,-86.0,-84.0,0.005
13126,-129.0,-84.0,0.005
13127,-129.0,-84.0,0.005
13128,-85.0,-84.0,0.005
13129,-111.0,-84.0,0.005
13130,-147.0,-84.0,0.005
13131,-150.0,-84.0,0.005
13132,-144.0,-84.0,0.005
13133,-110.0,-84.0,0.005
13134,-110.0,-84.0,0.005
13135,-141.0,-84.0,0.005
13136,-109.0,-84.0,0.005
13137,-133.0,-84.0,0.005
13138,-142.0,-84.0,0.005
13139,-146.0,-84.0,0.005
13140,-110.0,-84.0,0.005
13141,-111.0,-84.0,0.005
13142,-138.0,-84.0,0.005
13143,-86.0,-84.0,0.005
13144,-142.0,-84.0,0.005
13145,-109.0,-84.0,0.005
13146,-142.0,-84.0,0.005
13147,-145.0,-84.0,0.005
13148,-113.0,-84.0,0.005
13149,-86.0,-84.0,0.005
13150,-144.0,-84.0,0.005
13151,-85.0,-84.0,0.005
13152,-146.0,-84.0,0.005
13153,-147.0,-84.0,0.005
13154,-87.0,-84.0,0.005
13155,-143.0,-84.0,0.005
13156,-86.0,-84.0,0.005
13157,-142.0,-84.0,0.005
13158,-147.0,-84.0,0.005
13159,-89.0,-84.0,0.005
13160,-131.0,-84.0,0.005
13161,-142.0,-84.0,0.005
13162,-114.0,-84.0,0.005
13163,-88.0,-84.0,0.005
13164,-134.0,-84.0,0.005
13165,-114.0,-84.0,0.005
13166,-143.0,-84.0,0.005
13167,-145.0,-84.0,0.005
13168,-142.0,-84.0,0.005
13169,-113.0,-84.0,0.005
13170,-142.0,-84.0,0.005
13171,-108.0,-84.0,0.005
13172,-86.0,-84.0,0.005
13173,-110.0,-84.0,0.005
13174,-143.0,-84.0,0.005
13175,-146.0,-84.0,0.005
13176,-86.0,-84.0,0.005
13177,-85.0,-84.0,0.005
13178,-110.0,-84.0,0.005
13179,-88.0,-84.0,0.005
13180,-110.0,-84.0,0.005
13181,-141.0,-84.0,0.005
13182,-113.0,-84.0,0.005
13183,-144.0,-84.0,0.005
13184,-142.0,-84.0,0.005
13185,-142.0,-84.0,0.005
13186,-113.0,-84.0,0.005
13187,-112.0,-84.0,0.005
13188,-147.0,-84.0,0.005
13189,-133.0,-84.0,0.005
13190,-129.0,-84.0,0.005
13191,-109.0,-84.0,0.005
13192,-110.0,-84.0,0.005
13193,-142.0,-84.0,0.005
13194,-141.0,-84.0,0.005
13195,-153.0,-84.0,0.005
13196,-146.0,-84.0,0.005
13197,-112.0,-84.0,0.005
13198,-155.0,-84.0,0.005
13199,-147.0,-84.0,0.005
13200,-109.0,-84.0,0.005
13201,-146.0,-84.0,0.005
13202,-143.0,-84.0,0.005
13203,-86.0,-84.0,0.005
13204,-109.0,-84.0,0.005
13205,-142.0,-84.0,0.005
13206,-144.0,-84.0,0.005
13207,-148.0,-84.0,0.005
13208,-129.0,-84.0,0.005
13209,-114.0,-84.0,0.005
13210,-141.0,-84.0,0.005
13211,-144.0,-84.0,0.005
13212,-146.0,-84.0,0.005
13213,-114.0,-84.0,0.005
13214,-140.0,-84.0,0.005
13215,-148.0,-84.0,0.005
13216,-142.0,-84.0,0.005
13217,-110.0,-84.0,0.005
13218,-135.0,-84.0,0.005
13219,-152.0,-84.0,0.005
13220,-85.0,-84.0,0.005
13221,-110.0,-84.0,0.005
13222,-86.0,-84.0,0.005
13223,-152.0,-84.0,0.005
13224,-142.0,-84.0,0.005
13225,-108.0,-84.0,0.005
13226,-141.0,-84.0,0.005
13227,-114.0,-84.0,0.005
13228,-110.0,-84.0,0.005
13229,-112.0,-84.0,0.005
13230,-153.0,-84.0,0.005
13231,-85.0,-84.0,0.005
13232,-109.0,-84.0,0.005
13233,-145.0,-84.0,0.005
13234,-139.0,-84.0,0.005
13235,-115.0,-84.0,0.005
13236,-148.0,-84.0,0.005
13237,-115.0,-84.0,0.005
13238,-142.0,-84.0,0.005
13239,-142.0,-84.0,0.005
13240,-140.0,-84.0,0.005
13241,-127.0,-84.0,0.005
13242,-143.0,-84.0,0.005
13243,-144.0,-84.0,0.005
13244,-108.0,-84.0,0.005
13245,-86.0,-84.0,0.005
13246,-112.0,-84.0,0.005
13247,-91.0,-84.0,0.005
13248,-143.0,-84.0,0.005
13249,-107.0,-84.0,0.005
13250,-162.0,-84.0,0.005
13251,-113.0,-84.0,0.005
13252,-147.0,-84.0,0.005
13253,-141.0,-84.0,0.005
13254,-144.0,-84.0,0.005
13255,-87.0,-84.0,0.005
13256,-86.0,-84.0,0.005
13257,-146.0,-84.0,0.005
13258,-144.0,-84.0,0.005
