Episode,Reward,Average_Reward,Episode_Length
24487,-155.0,-84.0,0.005
24488,-142.0,-84.0,0.005
24489,-146.0,-84.0,0.005
24490,-143.0,-84.0,0.005
24491,-159.0,-84.0,0.005
24492,-147.0,-84.0,0.005
24493,-156.0,-84.0,0.005
24494,-158.0,-84.0,0.005
24495,-143.0,-84.0,0.005
24496,-146.0,-84.0,0.005
24497,-145.0,-84.0,0.005
24498,-158.0,-84.0,0.005
24499,-158.0,-84.0,0.005
24500,-144.0,-84.0,0.005
24501,-142.0,-84.0,0.005
24502,-146.0,-84.0,0.005
24503,-146.0,-84.0,0.005
24504,-143.0,-84.0,0.005
24505,-140.0,-84.0,0.005
24506,-141.0,-84.0,0.005
24507,-160.0,-84.0,0.005
24508,-146.0,-84.0,0.005
24509,-141.0,-84.0,0.005
24510,-158.0,-84.0,0.005
24511,-135.0,-84.0,0.005
24512,-140.0,-84.0,0.005
24513,-139.0,-84.0,0.005
24514,-144.0,-84.0,0.005
24515,-148.0,-84.0,0.005
24516,-148.0,-84.0,0.005
24517,-158.0,-84.0,0.005
24518,-148.0,-84.0,0.005
24519,-144.0,-84.0,0.005
24520,-161.0,-84.0,0.005
24521,-147.0,-84.0,0.005
24522,-135.0,-84.0,0.005
24523,-143.0,-84.0,0.005
24524,-144.0,-84.0,0.005
24525,-162.0,-84.0,0.005
24526,-138.0,-84.0,0.005
24527,-90.0,-84.0,0.005
24528,-157.0,-84.0,0.005
24529,-157.0,-84.0,0.005
24530,-148.0,-84.0,0.005
24531,-146.0,-84.0,0.005
24532,-155.0,-84.0,0.005
24533,-135.0,-84.0,0.005
24534,-157.0,-84.0,0.005
24535,-152.0,-84.0,0.005
24536,-145.0,-84.0,0.005
24537,-136.0,-84.0,0.005
24538,-137.0,-84.0,0.005
24539,-154.0,-84.0,0.005
24540,-136.0,-84.0,0.005
24541,-147.0,-84.0,0.005
24542,-138.0,-84.0,0.005
24543,-134.0,-84.0,0.005
24544,-144.0,-84.0,0.005
24545,-157.0,-84.0,0.005
24546,-156.0,-84.0,0.005
24547,-154.0,-84.0,0.005
24548,-133.0,-84.0,0.005
24549,-145.0,-84.0,0.005
24550,-141.0,-84.0,0.005
24551,-147.0,-84.0,0.005
24552,-142.0,-84.0,0.005
24553,-134.0,-84.0,0.005
24554,-134.0,-84.0,0.005
24555,-160.0,-84.0,0.005
24556,-87.0,-84.0,0.005
24557,-158.0,-84.0,0.005
24558,-155.0,-84.0,0.005
24559,-142.0,-84.0,0.005
24560,-143.0,-84.0,0.005
24561,-144.0,-84.0,0.005
24562,-136.0,-84.0,0.005
24563,-157.0,-84.0,0.005
24564,-136.0,-84.0,0.005
24565,-153.0,-84.0,0.005
24566,-143.0,-84.0,0.005
24567,-143.0,-84.0,0.005
24568,-140.0,-84.0,0.005
24569,-138.0,-84.0,0.005
24570,-140.0,-84.0,0.005
24571,-156.0,-84.0,0.005
24572,-157.0,-84.0,0.005
24573,-158.0,-84.0,0.005
24574,-145.0,-84.0,0.005
24575,-147.0,-84.0,0.005
24576,-142.0,-84.0,0.005
24577,-141.0,-84.0,0.005
24578,-149.0,-84.0,0.005
24579,-143.0,-84.0,0.005
24580,-159.0,-84.0,0.005
24581,-145.0,-84.0,0.005
24582,-146.0,-84.0,0.005
24583,-141.0,-84.0,0.005
24584,-148.0,-84.0,0.005
24585,-134.0,-84.0,0.005
24586,-137.0,-84.0,0.005
24587,-150.0,-84.0,0.005
24588,-156.0,-84.0,0.005
24589,-151.0,-84.0,0.005
24590,-147.0,-84.0,0.005
24591,-152.0,-84.0,0.005
24592,-146.0,-84.0,0.005
24593,-143.0,-84.0,0.005
24594,-133.0,-84.0,0.005
24595,-142.0,-84.0,0.005
24596,-155.0,-84.0,0.005
24597,-146.0,-84.0,0.005
24598,-146.0,-84.0,0.005
24599,-147.0,-84.0,0.005
24600,-158.0,-84.0,0.005
24601,-90.0,-84.0,0.005
24602,-143.0,-84.0,0.005
24603,-156.0,-84.0,0.005
24604,-141.0,-84.0,0.005
24605,-162.0,-84.0,0.005
24606,-159.0,-84.0,0.005
24607,-134.0,-84.0,0.005
24608,-86.0,-84.0,0.005
24609,-143.0,-84.0,0.005
24610,-148.0,-84.0,0.005
24611,-143.0,-84.0,0.005
24612,-144.0,-84.0,0.005
24613,-135.0,-84.0,0.005
24614,-159.0,-84.0,0.005
24615,-159.0,-84.0,0.005
24616,-89.0,-84.0,0.005
24617,-133.0,-84.0,0.005
24618,-142.0,-84.0,0.005
24619,-159.0,-84.0,0.005
24620,-158.0,-84.0,0.005
24621,-133.0,-84.0,0.005
24622,-135.0,-84.0,0.005
24623,-148.0,-84.0,0.005
24624,-158.0,-84.0,0.005
24625,-143.0,-84.0,0.005
24626,-140.0,-84.0,0.005
24627,-136.0,-84.0,0.005
24628,-143.0,-84.0,0.005
24629,-146.0,-84.0,0.005
24630,-144.0,-84.0,0.005
24631,-143.0,-84.0,0.005
24632,-145.0,-84.0,0.005
24633,-137.0,-84.0,0.005
24634,-150.0,-84.0,0.005
24635,-152.0,-84.0,0.005
24636,-133.0,-84.0,0.005
24637,-141.0,-84.0,0.005
24638,-160.0,-84.0,0.005
24639,-133.0,-84.0,0.005
24640,-145.0,-84.0,0.005
24641,-146.0,-84.0,0.005
24642,-153.0,-84.0,0.005
24643,-160.0,-84.0,0.005
24644,-150.0,-84.0,0.005
24645,-159.0,-84.0,0.005
24646,-161.0,-84.0,0.005
24647,-143.0,-84.0,0.005
24648,-147.0,-84.0,0.005
24649,-149.0,-84.0,0.005
24650,-145.0,-84.0,0.005
24651,-136.0,-84.0,0.005
24652,-135.0,-84.0,0.005
24653,-144.0,-84.0,0.005
24654,-142.0,-84.0,0.005
24655,-158.0,-84.0,0.005
24656,-157.0,-84.0,0.005
24657,-135.0,-84.0,0.005
24658,-143.0,-84.0,0.005
24659,-157.0,-84.0,0.005
24660,-159.0,-84.0,0.005
24661,-90.0,-84.0,0.005
24662,-146.0,-84.0,0.005
24663,-135.0,-84.0,0.005
24664,-157.0,-84.0,0.005
24665,-144.0,-84.0,0.005
24666,-145.0,-84.0,0.005
24667,-136.0,-84.0,0.005
24668,-135.0,-84.0,0.005
24669,-164.0,-84.0,0.005
24670,-145.0,-84.0,0.005
24671,-143.0,-84.0,0.005
24672,-143.0,-84.0,0.005
24673,-136.0,-84.0,0.005
24674,-152.0,-84.0,0.005
24675,-134.0,-84.0,0.005
24676,-158.0,-84.0,0.005
24677,-135.0,-84.0,0.005
24678,-135.0,-84.0,0.005
24679,-137.0,-84.0,0.005
24680,-159.0,-84.0,0.005
24681,-135.0,-84.0,0.005
24682,-130.0,-84.0,0.005
24683,-142.0,-84.0,0.005
24684,-159.0,-84.0,0.005
24685,-137.0,-84.0,0.005
24686,-140.0,-84.0,0.005
24687,-144.0,-84.0,0.005
24688,-173.0,-84.0,0.005
24689,-152.0,-84.0,0.005
24690,-146.0,-84.0,0.005
24691,-159.0,-84.0,0.005
24692,-133.0,-84.0,0.005
24693,-137.0,-84.0,0.005
24694,-142.0,-84.0,0.005
24695,-143.0,-84.0,0.005
24696,-143.0,-84.0,0.005
24697,-149.0,-84.0,0.005
24698,-157.0,-84.0,0.005
24699,-136.0,-84.0,0.005
24700,-160.0,-84.0,0.005
24701,-135.0,-84.0,0.005
24702,-142.0,-84.0,0.005
24703,-137.0,-84.0,0.005
24704,-155.0,-84.0,0.005
24705,-153.0,-84.0,0.005
24706,-157.0,-84.0,0.005
24707,-135.0,-84.0,0.005
24708,-142.0,-84.0,0.005
24709,-160.0,-84.0,0.005
24710,-135.0,-84.0,0.005
24711,-141.0,-84.0,0.005
24712,-155.0,-84.0,0.005
24713,-142.0,-84.0,0.005
24714,-158.0,-84.0,0.005
24715,-158.0,-84.0,0.005
24716,-141.0,-84.0,0.005
24717,-141.0,-84.0,0.005
24718,-137.0,-84.0,0.005
24719,-143.0,-84.0,0.005
24720,-122.0,-84.0,0.005
24721,-135.0,-84.0,0.005
24722,-146.0,-84.0,0.005
24723,-138.0,-84.0,0.005
24724,-135.0,-84.0,0.005
24725,-160.0,-84.0,0.005
24726,-153.0,-84.0,0.005
24727,-137.0,-84.0,0.005
24728,-155.0,-84.0,0.005
24729,-142.0,-84.0,0.005
24730,-149.0,-84.0,0.005
24731,-154.0,-84.0,0.005
24732,-146.0,-84.0,0.005
24733,-158.0,-84.0,0.005
24734,-149.0,-84.0,0.005
24735,-155.0,-84.0,0.005
24736,-141.0,-84.0,0.005
24737,-156.0,-84.0,0.005
24738,-146.0,-84.0,0.005
24739,-89.0,-84.0,0.005
24740,-153.0,-84.0,0.005
24741,-87.0,-84.0,0.005
24742,-142.0,-84.0,0.005
24743,-137.0,-84.0,0.005
24744,-137.0,-84.0,0.005
24745,-147.0,-84.0,0.005
24746,-139.0,-84.0,0.005
24747,-135.0,-84.0,0.005
24748,-157.0,-84.0,0.005
24749,-90.0,-84.0,0.005
24750,-140.0,-84.0,0.005
24751,-89.0,-84.0,0.005
24752,-145.0,-84.0,0.005
24753,-157.0,-84.0,0.005
24754,-142.0,-84.0,0.005
24755,-157.0,-84.0,0.005
24756,-143.0,-84.0,0.005
24757,-146.0,-84.0,0.005
24758,-142.0,-84.0,0.005
24759,-142.0,-84.0,0.005
24760,-141.0,-84.0,0.005
24761,-143.0,-84.0,0.005
24762,-156.0,-84.0,0.005
24763,-143.0,-84.0,0.005
24764,-145.0,-84.0,0.005
24765,-159.0,-84.0,0.005
24766,-143.0,-84.0,0.005
24767,-136.0,-84.0,0.005
24768,-143.0,-84.0,0.005
24769,-137.0,-84.0,0.005
24770,-136.0,-84.0,0.005
24771,-141.0,-84.0,0.005
24772,-158.0,-84.0,0.005
24773,-156.0,-84.0,0.005
24774,-145.0,-84.0,0.005
24775,-158.0,-84.0,0.005
24776,-129.0,-84.0,0.005
24777,-145.0,-84.0,0.005
24778,-147.0,-84.0,0.005
24779,-138.0,-84.0,0.005
24780,-157.0,-84.0,0.005
24781,-147.0,-84.0,0.005
24782,-136.0,-84.0,0.005
24783,-135.0,-84.0,0.005
24784,-147.0,-84.0,0.005
24785,-157.0,-84.0,0.005
24786,-158.0,-84.0,0.005
24787,-155.0,-84.0,0.005
24788,-149.0,-84.0,0.005
24789,-154.0,-84.0,0.005
24790,-140.0,-84.0,0.005
24791,-143.0,-84.0,0.005
24792,-147.0,-84.0,0.005
24793,-136.0,-84.0,0.005
24794,-147.0,-84.0,0.005
24795,-141.0,-84.0,0.005
24796,-144.0,-84.0,0.005
24797,-136.0,-84.0,0.005
24798,-135.0,-84.0,0.005
24799,-140.0,-84.0,0.005
24800,-154.0,-84.0,0.005
24801,-148.0,-84.0,0.005
24802,-130.0,-84.0,0.005
24803,-156.0,-84.0,0.005
24804,-149.0,-84.0,0.005
24805,-90.0,-84.0,0.005
24806,-86.0,-84.0,0.005
24807,-148.0,-84.0,0.005
24808,-142.0,-84.0,0.005
24809,-156.0,-84.0,0.005
24810,-148.0,-84.0,0.005
24811,-137.0,-84.0,0.005
24812,-155.0,-84.0,0.005
24813,-138.0,-84.0,0.005
24814,-147.0,-84.0,0.005
24815,-142.0,-84.0,0.005
24816,-145.0,-84.0,0.005
24817,-142.0,-84.0,0.005
24818,-142.0,-84.0,0.005
24819,-145.0,-84.0,0.005
24820,-158.0,-84.0,0.005
24821,-140.0,-84.0,0.005
24822,-141.0,-84.0,0.005
24823,-127.0,-84.0,0.005
24824,-148.0,-84.0,0.005
24825,-138.0,-84.0,0.005
24826,-145.0,-84.0,0.005
24827,-147.0,-84.0,0.005
24828,-140.0,-84.0,0.005
24829,-142.0,-84.0,0.005
24830,-155.0,-84.0,0.005
24831,-88.0,-84.0,0.005
24832,-138.0,-84.0,0.005
24833,-136.0,-84.0,0.005
24834,-146.0,-84.0,0.005
24835,-142.0,-84.0,0.005
24836,-143.0,-84.0,0.005
24837,-146.0,-84.0,0.005
24838,-149.0,-84.0,0.005
24839,-141.0,-84.0,0.005
24840,-142.0,-84.0,0.005
24841,-158.0,-84.0,0.005
24842,-159.0,-84.0,0.005
24843,-141.0,-84.0,0.005
24844,-145.0,-84.0,0.005
24845,-153.0,-84.0,0.005
24846,-89.0,-84.0,0.005
24847,-142.0,-84.0,0.005
24848,-138.0,-84.0,0.005
24849,-146.0,-84.0,0.005
24850,-145.0,-84.0,0.005
24851,-158.0,-84.0,0.005
24852,-146.0,-84.0,0.005
24853,-157.0,-84.0,0.005
24854,-116.0,-84.0,0.005
24855,-141.0,-84.0,0.005
24856,-159.0,-84.0,0.005
24857,-160.0,-84.0,0.005
24858,-117.0,-84.0,0.005
24859,-139.0,-84.0,0.005
24860,-89.0,-84.0,0.005
24861,-146.0,-84.0,0.005
24862,-156.0,-84.0,0.005
24863,-142.0,-84.0,0.005
24864,-137.0,-84.0,0.005
24865,-143.0,-84.0,0.005
24866,-149.0,-84.0,0.005
24867,-142.0,-84.0,0.005
24868,-137.0,-84.0,0.005
24869,-147.0,-84.0,0.005
24870,-142.0,-84.0,0.005
24871,-122.0,-84.0,0.005
24872,-159.0,-84.0,0.005
24873,-148.0,-84.0,0.005
24874,-146.0,-84.0,0.005
24875,-146.0,-84.0,0.005
24876,-154.0,-84.0,0.005
24877,-153.0,-84.0,0.005
24878,-149.0,-84.0,0.005
24879,-138.0,-84.0,0.005
24880,-143.0,-84.0,0.005
24881,-145.0,-84.0,0.005
24882,-88.0,-84.0,0.005
24883,-141.0,-84.0,0.005
24884,-143.0,-84.0,0.005
24885,-143.0,-84.0,0.005
24886,-119.0,-84.0,0.005
24887,-144.0,-84.0,0.005
24888,-143.0,-84.0,0.005
24889,-143.0,-84.0,0.005
24890,-145.0,-84.0,0.005
24891,-156.0,-84.0,0.005
24892,-152.0,-84.0,0.005
24893,-170.0,-84.0,0.005
24894,-142.0,-84.0,0.005
24895,-148.0,-84.0,0.005
24896,-146.0,-84.0,0.005
24897,-139.0,-84.0,0.005
24898,-148.0,-84.0,0.005
24899,-142.0,-84.0,0.005
24900,-134.0,-84.0,0.005
24901,-146.0,-84.0,0.005
24902,-146.0,-84.0,0.005
24903,-158.0,-84.0,0.005
24904,-157.0,-84.0,0.005
24905,-191.0,-84.0,0.005
24906,-142.0,-84.0,0.005
24907,-152.0,-84.0,0.005
24908,-158.0,-84.0,0.005
24909,-144.0,-84.0,0.005
24910,-143.0,-84.0,0.005
24911,-157.0,-84.0,0.005
24912,-133.0,-84.0,0.005
24913,-147.0,-84.0,0.005
24914,-159.0,-84.0,0.005
24915,-146.0,-84.0,0.005
24916,-149.0,-84.0,0.005
24917,-137.0,-84.0,0.005
24918,-142.0,-84.0,0.005
24919,-136.0,-84.0,0.005
24920,-144.0,-84.0,0.005
24921,-143.0,-84.0,0.005
24922,-139.0,-84.0,0.005
24923,-139.0,-84.0,0.005
24924,-89.0,-84.0,0.005
24925,-143.0,-84.0,0.005
24926,-140.0,-84.0,0.005
24927,-134.0,-84.0,0.005
24928,-117.0,-84.0,0.005
24929,-147.0,-84.0,0.005
24930,-134.0,-84.0,0.005
24931,-155.0,-84.0,0.005
24932,-135.0,-84.0,0.005
24933,-135.0,-84.0,0.005
24934,-159.0,-84.0,0.005
24935,-145.0,-84.0,0.005
24936,-149.0,-84.0,0.005
24937,-144.0,-84.0,0.005
24938,-134.0,-84.0,0.005
24939,-158.0,-84.0,0.005
24940,-141.0,-84.0,0.005
24941,-145.0,-84.0,0.005
24942,-135.0,-84.0,0.005
24943,-146.0,-84.0,0.005
24944,-146.0,-84.0,0.005
24945,-141.0,-84.0,0.005
24946,-147.0,-84.0,0.005
24947,-143.0,-84.0,0.005
24948,-143.0,-84.0,0.005
24949,-140.0,-84.0,0.005
24950,-141.0,-84.0,0.005
24951,-87.0,-84.0,0.005
24952,-133.0,-84.0,0.005
24953,-147.0,-84.0,0.005
24954,-156.0,-84.0,0.005
24955,-134.0,-84.0,0.005
24956,-148.0,-84.0,0.005
24957,-158.0,-84.0,0.005
24958,-156.0,-84.0,0.005
24959,-141.0,-84.0,0.005
24960,-137.0,-84.0,0.005
24961,-158.0,-84.0,0.005
24962,-145.0,-84.0,0.005
24963,-160.0,-84.0,0.005
24964,-158.0,-84.0,0.005
24965,-146.0,-84.0,0.005
24966,-136.0,-84.0,0.005
24967,-137.0,-84.0,0.005
24968,-119.0,-84.0,0.005
24969,-136.0,-84.0,0.005
24970,-118.0,-84.0,0.005
24971,-135.0,-84.0,0.005
24972,-158.0,-84.0,0.005
24973,-147.0,-84.0,0.005
24974,-120.0,-84.0,0.005
24975,-120.0,-84.0,0.005
24976,-136.0,-84.0,0.005
24977,-142.0,-84.0,0.005
24978,-141.0,-84.0,0.005
24979,-153.0,-84.0,0.005
24980,-143.0,-84.0,0.005
24981,-116.0,-84.0,0.005
24982,-143.0,-84.0,0.005
24983,-149.0,-84.0,0.005
24984,-157.0,-84.0,0.005
24985,-160.0,-84.0,0.005
24986,-135.0,-84.0,0.005
24987,-153.0,-84.0,0.005
24988,-153.0,-84.0,0.005
24989,-256.0,-84.0,0.005
24990,-136.0,-84.0,0.005
24991,-143.0,-84.0,0.005
24992,-88.0,-84.0,0.005
24993,-154.0,-84.0,0.005
24994,-118.0,-84.0,0.005
24995,-154.0,-84.0,0.005
24996,-142.0,-84.0,0.005
24997,-86.0,-84.0,0.005
24998,-157.0,-84.0,0.005
24999,-141.0,-84.0,0.005
25000,-147.0,-84.0,0.005
25001,-140.0,-84.0,0.005
25002,-161.0,-84.0,0.005
25003,-157.0,-84.0,0.005
25004,-143.0,-84.0,0.005
25005,-134.0,-84.0,0.005
25006,-145.0,-84.0,0.005
25007,-89.0,-84.0,0.005
25008,-144.0,-84.0,0.005
25009,-143.0,-84.0,0.005
25010,-140.0,-84.0,0.005
25011,-135.0,-84.0,0.005
25012,-134.0,-84.0,0.005
25013,-135.0,-84.0,0.005
25014,-135.0,-84.0,0.005
25015,-147.0,-84.0,0.005
25016,-157.0,-84.0,0.005
25017,-147.0,-84.0,0.005
25018,-135.0,-84.0,0.005
25019,-138.0,-84.0,0.005
25020,-142.0,-84.0,0.005
25021,-118.0,-84.0,0.005
25022,-158.0,-84.0,0.005
25023,-142.0,-84.0,0.005
25024,-143.0,-84.0,0.005
25025,-143.0,-84.0,0.005
25026,-139.0,-84.0,0.005
25027,-145.0,-84.0,0.005
25028,-144.0,-84.0,0.005
25029,-120.0,-84.0,0.005
25030,-134.0,-84.0,0.005
25031,-142.0,-84.0,0.005
25032,-148.0,-84.0,0.005
25033,-120.0,-84.0,0.005
25034,-136.0,-84.0,0.005
25035,-160.0,-84.0,0.005
25036,-134.0,-84.0,0.005
25037,-146.0,-84.0,0.005
25038,-143.0,-84.0,0.005
25039,-127.0,-84.0,0.005
25040,-158.0,-84.0,0.005
25041,-138.0,-84.0,0.005
25042,-135.0,-84.0,0.005
25043,-143.0,-84.0,0.005
25044,-142.0,-84.0,0.005
25045,-91.0,-84.0,0.005
25046,-159.0,-84.0,0.005
25047,-145.0,-84.0,0.005
25048,-141.0,-84.0,0.005
25049,-134.0,-84.0,0.005
25050,-164.0,-84.0,0.005
25051,-144.0,-84.0,0.005
25052,-143.0,-84.0,0.005
25053,-141.0,-84.0,0.005
25054,-147.0,-84.0,0.005
25055,-198.0,-84.0,0.005
25056,-144.0,-84.0,0.005
25057,-141.0,-84.0,0.005
25058,-135.0,-84.0,0.005
25059,-138.0,-84.0,0.005
25060,-141.0,-84.0,0.005
25061,-158.0,-84.0,0.005
25062,-118.0,-84.0,0.005
25063,-138.0,-84.0,0.005
25064,-150.0,-84.0,0.005
25065,-158.0,-84.0,0.005
25066,-142.0,-84.0,0.005
25067,-156.0,-84.0,0.005
25068,-134.0,-84.0,0.005
25069,-153.0,-84.0,0.005
25070,-141.0,-84.0,0.005
25071,-145.0,-84.0,0.005
25072,-158.0,-84.0,0.005
25073,-141.0,-84.0,0.005
25074,-158.0,-84.0,0.005
25075,-154.0,-84.0,0.005
25076,-161.0,-84.0,0.005
25077,-142.0,-84.0,0.005
25078,-158.0,-84.0,0.005
25079,-178.0,-84.0,0.005
25080,-142.0,-84.0,0.005
25081,-144.0,-84.0,0.005
25082,-163.0,-84.0,0.005
25083,-135.0,-84.0,0.005
25084,-157.0,-84.0,0.005
25085,-165.0,-84.0,0.005
25086,-143.0,-84.0,0.005
25087,-156.0,-84.0,0.005
25088,-133.0,-84.0,0.005
25089,-139.0,-84.0,0.005
25090,-143.0,-84.0,0.005
25091,-88.0,-84.0,0.005
25092,-143.0,-84.0,0.005
25093,-180.0,-84.0,0.005
25094,-142.0,-84.0,0.005
25095,-144.0,-84.0,0.005
25096,-135.0,-84.0,0.005
25097,-140.0,-84.0,0.005
25098,-159.0,-84.0,0.005
25099,-155.0,-84.0,0.005
25100,-119.0,-84.0,0.005
25101,-148.0,-84.0,0.005
25102,-139.0,-84.0,0.005
25103,-86.0,-84.0,0.005
25104,-140.0,-84.0,0.005
25105,-133.0,-84.0,0.005
25106,-87.0,-84.0,0.005
25107,-146.0,-84.0,0.005
25108,-158.0,-84.0,0.005
25109,-142.0,-84.0,0.005
25110,-159.0,-84.0,0.005
25111,-113.0,-84.0,0.005
25112,-142.0,-84.0,0.005
25113,-142.0,-84.0,0.005
25114,-119.0,-84.0,0.005
25115,-158.0,-84.0,0.005
25116,-157.0,-84.0,0.005
25117,-133.0,-84.0,0.005
25118,-153.0,-84.0,0.005
25119,-119.0,-84.0,0.005
25120,-133.0,-84.0,0.005
25121,-157.0,-84.0,0.005
25122,-87.0,-84.0,0.005
25123,-144.0,-84.0,0.005
25124,-143.0,-84.0,0.005
25125,-146.0,-84.0,0.005
25126,-151.0,-84.0,0.005
25127,-146.0,-84.0,0.005
25128,-142.0,-84.0,0.005
25129,-89.0,-84.0,0.005
25130,-146.0,-84.0,0.005
25131,-94.0,-84.0,0.005
25132,-117.0,-84.0,0.005
25133,-158.0,-84.0,0.005
25134,-139.0,-84.0,0.005
25135,-144.0,-84.0,0.005
25136,-141.0,-84.0,0.005
25137,-139.0,-84.0,0.005
25138,-155.0,-84.0,0.005
25139,-137.0,-84.0,0.005
25140,-141.0,-84.0,0.005
25141,-142.0,-84.0,0.005
25142,-142.0,-84.0,0.005
25143,-147.0,-84.0,0.005
25144,-135.0,-84.0,0.005
25145,-134.0,-84.0,0.005
25146,-153.0,-84.0,0.005
25147,-141.0,-84.0,0.005
25148,-140.0,-84.0,0.005
25149,-143.0,-84.0,0.005
25150,-139.0,-84.0,0.005
25151,-142.0,-84.0,0.005
25152,-141.0,-84.0,0.005
25153,-158.0,-84.0,0.005
25154,-134.0,-84.0,0.005
25155,-157.0,-84.0,0.005
25156,-86.0,-84.0,0.005
25157,-143.0,-84.0,0.005
25158,-140.0,-84.0,0.005
25159,-154.0,-84.0,0.005
25160,-135.0,-84.0,0.005
25161,-146.0,-84.0,0.005
25162,-146.0,-84.0,0.005
25163,-145.0,-84.0,0.005
25164,-132.0,-84.0,0.005
25165,-164.0,-84.0,0.005
25166,-143.0,-84.0,0.005
25167,-141.0,-84.0,0.005
25168,-128.0,-84.0,0.005
25169,-142.0,-84.0,0.005
25170,-142.0,-84.0,0.005
25171,-146.0,-84.0,0.005
25172,-145.0,-84.0,0.005
25173,-121.0,-84.0,0.005
25174,-164.0,-84.0,0.005
25175,-144.0,-84.0,0.005
25176,-142.0,-84.0,0.005
25177,-87.0,-84.0,0.005
25178,-140.0,-84.0,0.005
25179,-157.0,-84.0,0.005
25180,-139.0,-84.0,0.005
25181,-142.0,-84.0,0.005
25182,-141.0,-84.0,0.005
25183,-155.0,-84.0,0.005
25184,-142.0,-84.0,0.005
25185,-143.0,-84.0,0.005
25186,-138.0,-84.0,0.005
25187,-153.0,-84.0,0.005
25188,-89.0,-84.0,0.005
25189,-156.0,-84.0,0.005
25190,-147.0,-84.0,0.005
25191,-157.0,-84.0,0.005
25192,-143.0,-84.0,0.005
25193,-158.0,-84.0,0.005
25194,-146.0,-84.0,0.005
25195,-142.0,-84.0,0.005
25196,-133.0,-84.0,0.005
25197,-159.0,-84.0,0.005
25198,-146.0,-84.0,0.005
25199,-147.0,-84.0,0.005
25200,-144.0,-84.0,0.005
25201,-143.0,-84.0,0.005
25202,-146.0,-84.0,0.005
25203,-136.0,-84.0,0.005
25204,-157.0,-84.0,0.005
25205,-134.0,-84.0,0.005
25206,-87.0,-84.0,0.005
25207,-135.0,-84.0,0.005
25208,-130.0,-84.0,0.005
25209,-140.0,-84.0,0.005
25210,-170.0,-84.0,0.005
25211,-145.0,-84.0,0.005
25212,-137.0,-84.0,0.005
25213,-144.0,-84.0,0.005
25214,-154.0,-84.0,0.005
25215,-145.0,-84.0,0.005
25216,-181.0,-84.0,0.005
25217,-158.0,-84.0,0.005
25218,-135.0,-84.0,0.005
25219,-159.0,-84.0,0.005
25220,-140.0,-84.0,0.005
25221,-153.0,-84.0,0.005
25222,-134.0,-84.0,0.005
25223,-85.0,-84.0,0.005
25224,-135.0,-84.0,0.005
25225,-145.0,-84.0,0.005
25226,-142.0,-84.0,0.005
25227,-158.0,-84.0,0.005
25228,-141.0,-84.0,0.005
25229,-142.0,-84.0,0.005
25230,-134.0,-84.0,0.005
25231,-142.0,-84.0,0.005
25232,-164.0,-84.0,0.005
25233,-146.0,-84.0,0.005
25234,-132.0,-84.0,0.005
25235,-155.0,-84.0,0.005
25236,-142.0,-84.0,0.005
25237,-142.0,-84.0,0.005
25238,-137.0,-84.0,0.005
25239,-134.0,-84.0,0.005
25240,-159.0,-84.0,0.005
25241,-146.0,-84.0,0.005
25242,-132.0,-84.0,0.005
25243,-136.0,-84.0,0.005
25244,-132.0,-84.0,0.005
25245,-145.0,-84.0,0.005
25246,-85.0,-84.0,0.005
25247,-135.0,-84.0,0.005
25248,-160.0,-84.0,0.005
25249,-142.0,-84.0,0.005
25250,-145.0,-84.0,0.005
25251,-146.0,-84.0,0.005
25252,-145.0,-84.0,0.005
25253,-141.0,-84.0,0.005
25254,-142.0,-84.0,0.005
25255,-137.0,-84.0,0.005
25256,-134.0,-84.0,0.005
25257,-135.0,-84.0,0.005
25258,-145.0,-84.0,0.005
25259,-142.0,-84.0,0.005
25260,-141.0,-84.0,0.005
25261,-141.0,-84.0,0.005
25262,-141.0,-84.0,0.005
25263,-156.0,-84.0,0.005
25264,-141.0,-84.0,0.005
25265,-87.0,-84.0,0.005
25266,-137.0,-84.0,0.005
25267,-157.0,-84.0,0.005
25268,-140.0,-84.0,0.005
25269,-148.0,-84.0,0.005
25270,-143.0,-84.0,0.005
25271,-90.0,-84.0,0.005
25272,-144.0,-84.0,0.005
25273,-141.0,-84.0,0.005
25274,-134.0,-84.0,0.005
25275,-146.0,-84.0,0.005
25276,-147.0,-84.0,0.005
25277,-144.0,-84.0,0.005
25278,-134.0,-84.0,0.005
25279,-146.0,-84.0,0.005
25280,-142.0,-84.0,0.005
25281,-143.0,-84.0,0.005
25282,-143.0,-84.0,0.005
25283,-146.0,-84.0,0.005
25284,-145.0,-84.0,0.005
25285,-157.0,-84.0,0.005
25286,-141.0,-84.0,0.005
25287,-86.0,-84.0,0.005
25288,-152.0,-84.0,0.005
25289,-134.0,-84.0,0.005
25290,-142.0,-84.0,0.005
25291,-86.0,-84.0,0.005
25292,-141.0,-84.0,0.005
25293,-143.0,-84.0,0.005
25294,-146.0,-84.0,0.005
25295,-135.0,-84.0,0.005
25296,-139.0,-84.0,0.005
25297,-158.0,-84.0,0.005
25298,-159.0,-84.0,0.005
25299,-143.0,-84.0,0.005
25300,-147.0,-84.0,0.005
25301,-135.0,-84.0,0.005
25302,-85.0,-84.0,0.005
25303,-143.0,-84.0,0.005
25304,-145.0,-84.0,0.005
25305,-146.0,-84.0,0.005
25306,-147.0,-84.0,0.005
25307,-120.0,-84.0,0.005
25308,-140.0,-84.0,0.005
